mk_individual_id,mk_status_id,mk_individual_name,mk_individual_name_eng,mk_individual_first_name,mk_individual_first_name_eng,mk_individual_email,mk_individual_photo,PersonID,LastName,FirstName,GenderID,GenderDesc,Email,IsCurrent,LastUpdatedDate,altnames
482,,ליבנה (ליבנשטיין),Livna,אליעזר,Eliezer,,http://fs.knesset.gov.il/globaldocs/MK/482/1_482_3_1096.jpeg,2433,ליבנה,אליעזר,251,זכר,,False,2015-03-20 12:03:08,"[""אליעזר ליבנה"", ""אליעזר ליבנה (ליבנשטיין)""]"
483,,ליבשיץ,Livschitz,דוד,David,,http://fs.knesset.gov.il/globaldocs/MK/483/1_483_3_1098.jpeg,2434,ליבשיץ,דוד,251,זכר,,False,2015-03-20 12:03:08,"[""דוד ליבשיץ""]"
484,,לין (אסולין),Lynn,אוריאל,Uriel,,http://fs.knesset.gov.il/globaldocs/MK/484/1_484_3_1100.jpeg,2436,לין,אוריאל,251,זכר,,False,2015-03-20 12:03:08,"[""אוריאל לין"", ""אוריאל לין (אסולין)""]"
485,,לין (לינקובסקי),Linn,אמנון,Amnon,,http://fs.knesset.gov.il/globaldocs/MK/485/1_485_3_1102.jpeg,2437,לין,אמנון,251,זכר,,False,2015-03-20 12:03:08,"[""אמנון לין"", ""אמנון לין (לינקובסקי)""]"
486,,לינקר,Linker,ציטה,Zita,,http://fs.knesset.gov.il/globaldocs/MK/486/1_486_3_1104.jpeg,2438,לינקר,ציטה,250,נקבה,,False,2015-03-20 12:03:08,"[""ציטה לינקר""]"
487,,לם,Lamm,יוסף מיכאל,Yosef-Michael,,http://fs.knesset.gov.il/globaldocs/MK/487/1_487_3_1106.jpeg,2440,לם,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף מיכאל לם"", ""יוסף לם""]"
488,,למדן (לרנר),Lamdan,חנה,Hannah,,http://fs.knesset.gov.il/globaldocs/MK/488/1_488_3_1108.jpeg,2441,למדן,חנה,250,נקבה,,False,2015-03-20 12:03:08,"[""חנה למדן"", ""חנה למדן (לרנר)""]"
489,,לנדאו,Landau,חיים,Haim,,http://fs.knesset.gov.il/globaldocs/MK/489/1_489_3_1110.jpeg,2442,לנדאו,חיים,251,זכר,,False,2015-03-20 12:03:08,"[""חיים לנדאו""]"
490,,לנקין,Lankin,אליהו,Eliyahu,,http://fs.knesset.gov.il/globaldocs/MK/490/1_490_3_1112.jpeg,2443,לנקין,אליהו,251,זכר,,False,2015-03-20 12:03:08,"[""אליהו לנקין""]"
491,,לסקוב,Laskov,צפורה,Tzipora,,http://fs.knesset.gov.il/globaldocs/MK/491/1_491_3_1114.jpeg,5956,לסקוב,ציפורה,250,נקבה,,False,2015-03-20 12:03:08,"[""צפורה לסקוב"", ""ציפורה לסקוב""]"
492,,לקט,Leket,יחיאל,Yehiel,,http://fs.knesset.gov.il/globaldocs/MK/492/1_492_3_1116.jpeg,2446,לקט,יחיאל,251,זכר,,False,2015-03-20 12:03:08,"[""יחיאל לקט""]"
493,,מודעי (מדזוביטש),Moday,יצחק,Yitzhak,,http://fs.knesset.gov.il/globaldocs/MK/493/1_493_3_1118.jpeg,2451,מודעי,יצחק,251,זכר,,False,2015-03-20 12:03:08,"[""יצחק מודעי"", ""יצחק מודעי (מדזוביטש)""]"
494,,מואב,Moav,בועז,Boaz,,http://fs.knesset.gov.il/globaldocs/MK/494/1_494_3_1120.jpeg,2450,מואב,בועז,251,זכר,,False,2015-03-20 12:03:08,"[""בועז מואב""]"
495,,מוויס,Mwais,חנא,Hanna,,http://fs.knesset.gov.il/globaldocs/MK/495/1_495_3_1122.jpeg,2452,מוויס,חנא,251,זכר,,False,2015-03-20 12:03:08,"[""חנא מוויס""]"
496,,מויאל,Moyal,אליהו,Eliahu,,http://fs.knesset.gov.il/globaldocs/MK/496/1_496_3_1124.jpeg,2453,מויאל,אליהו,251,זכר,,False,2015-03-20 12:03:08,"[""אליהו מויאל""]"
497,,מועדי,Moade,ג`בר,Jabr,,http://fs.knesset.gov.il/globaldocs/MK/497/1_497_3_1126.jpeg,2454,מועדי,ג'בר,251,זכר,,False,2015-03-20 12:03:08,"[""ג'בר מועדי"", ""ג`בר מועדי""]"
498,,מור,Mor,דוד,David,,http://fs.knesset.gov.il/globaldocs/MK/498/1_498_3_1128.jpeg,2455,מור,דוד,251,זכר,,False,2015-03-20 12:03:08,"[""דוד מור""]"
499,,מזרחי,Mizrachi,אליעזר,Eliezer,,http://fs.knesset.gov.il/globaldocs/MK/499/1_499_3_1130.jpeg,2457,מזרחי,אליעזר,251,זכר,,False,2015-03-20 12:03:08,"[""אליעזר מזרחי""]"
500,,מזור,Mazur,אליהו,Eliyahu,,http://fs.knesset.gov.il/globaldocs/MK/500/1_500_3_1132.jpeg,2456,מזור,אליהו,251,זכר,,False,2015-03-20 12:03:08,"[""אליהו מזור""]"
501,,מזרחי,Mizrachi,יעקב,Yaakov,,http://fs.knesset.gov.il/globaldocs/MK/501/1_501_3_1134.jpeg,2458,מזרחי,יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""יעקב מזרחי""]"
502,,מילמן,Milman,דב,Dov,,http://fs.knesset.gov.il/globaldocs/MK/502/1_502_3_1136.jpeg,2459,מילמן,דב,251,זכר,,False,2018-03-11 12:22:59,"[""דב מילמן""]"
503,,מימון (פישמן),Maimon,יהודה לייב,Yehuda Leib,,http://fs.knesset.gov.il/globaldocs/MK/503/1_503_3_1138.jpeg,2460,מימון,יהודה לייב,251,זכר,,False,2015-03-20 12:03:08,"[""יהודה לייב מימון (פישמן)"", ""יהודה לייב מימון""]"
504,,מימון (פישמן),Maimon,עדה,Ada,,http://fs.knesset.gov.il/globaldocs/MK/504/1_504_3_1140.jpeg,2461,מימון,עדה,250,נקבה,,False,2015-03-20 12:03:08,"[""עדה מימון"", ""עדה מימון (פישמן)""]"
505,,מינץ,Mintz,בנימין,Benjamin,,http://fs.knesset.gov.il/globaldocs/MK/505/1_505_3_1142.jpeg,2462,מינץ,בנימין,251,זכר,,False,2015-03-20 12:03:08,"[""בנימין מינץ""]"
506,,מיעארי,Miari,מוחמד,Mohammed,,http://fs.knesset.gov.il/globaldocs/MK/506/1_506_3_1144.jpeg,2463,מיעארי,מוחמד,251,זכר,,False,2015-03-20 12:03:08,"[""מוחמד מיעארי""]"
507,,מיקוניס,Mikunis,שמואל,Shmuel,,http://fs.knesset.gov.il/globaldocs/MK/507/1_507_3_1146.jpeg,2464,מיקוניס,שמואל,251,זכר,,False,2015-03-20 12:03:08,"[""שמואל מיקוניס""]"
508,,מלמד,Melamed,אברהם,Abraham,,http://fs.knesset.gov.il/globaldocs/MK/508/1_508_3_1148.jpeg,2466,מלמד,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם מלמד""]"
509,,מרון (סגל),Meron,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/509/1_509_3_1150.jpeg,2469,מרון,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה מרון (סגל)"", ""משה מרון""]"
510,,מרידור (וירז`בולובסקי),Meridor,אליהו,Eliyahu,,http://fs.knesset.gov.il/globaldocs/MK/510/1_510_3_1152.jpeg,2470,מרידור,אליהו,251,זכר,,False,2015-03-20 12:03:08,"[""אליהו מרידור"", ""אליהו מרידור (וירז`בולובסקי)""]"
511,,מרידור (ויניארסקי),Meridor,יעקב,Yaacov,,http://fs.knesset.gov.il/globaldocs/MK/511/1_511_3_1154.jpeg,2471,מרידור,יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""יעקב מרידור"", ""יעקב מרידור (ויניארסקי)""]"
512,,מרלין,Merlin,שמואל,Shmuel,,http://fs.knesset.gov.il/globaldocs/MK/512/1_512_3_1156.jpeg,2472,מרלין,שמואל,251,זכר,,False,2015-03-20 12:03:08,"[""שמואל מרלין""]"
513,,מרציאנו,Marciano,סעדיה,Saadia,,,2473,מרציאנו,סעדיה,251,זכר,,False,2015-03-20 12:03:08,"[""סעדיה מרציאנו""]"
514,,משל,Meshel,ירוחם,Jerucham,,http://fs.knesset.gov.il/globaldocs/MK/514/1_514_3_1160.jpeg,2474,משל,ירוחם,251,זכר,,False,2015-03-20 12:03:08,"[""ירוחם משל""]"
515,,נאמן,Neeman,יובל,Yuval,,http://fs.knesset.gov.il/globaldocs/MK/515/1_515_3_1162.jpeg,2475,נאמן,יובל,251,זכר,,False,2015-03-20 12:03:08,"[""יובל נאמן""]"
516,,נוף (נפרסטק),Nof,עקיבא,Akiva,,http://fs.knesset.gov.il/globaldocs/MK/516/1_516_3_1164.jpeg,2477,נוף,עקיבא,251,זכר,,False,2015-03-20 12:03:08,"[""עקיבא נוף"", ""עקיבא נוף (נפרסטק)""]"
517,,נורוק,Nurock,מרדכי (מקס),Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/517/1_517_3_1166.jpeg,2478,נורוק,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי נורוק"", ""מרדכי (מקס) נורוק""]"
519,,נחושתן (צ`לבי),Nechushtan,יעקב,Yaakov,,http://fs.knesset.gov.il/globaldocs/MK/519/1_519_3_1168.jpeg,2479,נחושתן,יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""יעקב נחושתן (צ`לבי)"", ""יעקב נחושתן""]"
520,,נח`לה,Nahale,אליאס,Elias,,http://fs.knesset.gov.il/globaldocs/MK/520/1_520_3_1170.jpeg,2480,נחלה,אליאס,251,זכר,,False,2015-03-20 12:03:08,"[""אליאס נח`לה"", ""אליאס נחלה""]"
521,,נחמיאס,Nahmias,אהרן רפאל,Aharon,,http://fs.knesset.gov.il/globaldocs/MK/521/1_521_3_1172.jpeg,2481,נחמיאס,אהרן,251,זכר,,False,2015-03-20 12:03:08,"[""אהרן נחמיאס"", ""אהרן רפאל נחמיאס""]"
522,,נחמקין,Nehemkin,אריה,Arye,,http://fs.knesset.gov.il/globaldocs/MK/522/1_522_3_1174.jpeg,2483,נחמקין,אריה,251,זכר,,False,2015-03-20 12:03:08,"[""אריה נחמקין""]"
523,,ניצני (צ`יצ`ק),Nitzani,יעקב,Yaakov,,http://fs.knesset.gov.il/globaldocs/MK/523/1_523_3_1176.jpeg,2484,ניצני,יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""יעקב ניצני (צ`יצ`ק)"", ""יעקב ניצני""]"
524,,ניר (רפאלקס),Nir,נחום,Nahum,,http://fs.knesset.gov.il/globaldocs/MK/524/1_524_3_1178.jpeg,2486,ניר-רפאלקס,נחום,251,זכר,,False,2015-03-20 12:03:08,"[""נחום ניר (רפאלקס)"", ""נחום ניר-רפאלקס""]"
525,,נמיר (נמירובסקי),Namir,מרדכי,Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/525/1_525_3_1180.jpeg,2488,נמיר,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי נמיר (נמירובסקי)"", ""מרדכי נמיר""]"
526,,נסראלדין,Nasereldeen,אמל,Amal,,http://fs.knesset.gov.il/globaldocs/MK/526/1_526_3_1182.jpeg,2490,נסראלדין,אמל,251,זכר,,False,2015-03-20 12:03:08,"[""אמל נסראלדין""]"
527,,נעים,Naim,רענן,Raanan,,http://fs.knesset.gov.il/globaldocs/MK/527/1_527_3_1184.jpeg,2491,נעים,רענן,251,זכר,,False,2015-03-20 12:03:08,"[""רענן נעים""]"
528,,נפאע,Naffa,מוחמד,Mohamed,,http://fs.knesset.gov.il/globaldocs/MK/528/1_528_3_1186.jpeg,2492,נפאע,מוחמד,251,זכר,,False,2015-03-20 12:03:08,"[""מוחמד נפאע""]"
529,,נפתלי,Naftali,פרץ (פריץ),Peretz,,http://fs.knesset.gov.il/globaldocs/MK/529/1_529_3_1188.jpeg,2493,נפתלי,פרץ,251,זכר,,False,2015-03-20 12:03:08,"[""פרץ (פריץ) נפתלי"", ""פרץ נפתלי""]"
530,,נצר (נוסוביסצקי),Netzer,דבורה,Devorah,,http://fs.knesset.gov.il/globaldocs/MK/530/1_530_3_1190.jpeg,2494,נצר,דבורה,250,נקבה,,False,2015-03-20 12:03:08,"[""דבורה נצר (נוסוביסצקי)"", ""דבורה נצר""]"
531,,נריה,Neriah,משה-צבי,Moshe-Zvi,,http://fs.knesset.gov.il/globaldocs/MK/531/1_531_3_1192.jpeg,2495,נריה,צבי-משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה-צבי נריה"", ""צבי-משה נריה""]"
532,,סבג,Sebag,אורי,Uri,,http://fs.knesset.gov.il/globaldocs/MK/532/1_532_3_1194.jpeg,2496,סבג,אורי,251,זכר,,False,2015-03-20 12:03:08,"[""אורי סבג""]"
533,,סבידור (חודורובסקי),Savidor,מנחם,Menachem,,http://fs.knesset.gov.il/globaldocs/MK/533/1_533_3_1196.jpeg,2497,סבידור,מנחם,251,זכר,,False,2015-03-20 12:03:08,"[""מנחם סבידור"", ""מנחם סבידור (חודורובסקי)""]"
534,,סדן (שטוק),Sadan,דוב,Dov,,http://fs.knesset.gov.il/globaldocs/MK/534/1_534_3_1198.jpeg,2499,סדן,דב,251,זכר,,False,2015-03-20 12:03:08,"[""דוב סדן (שטוק)"", ""דב סדן""]"
535,,סוזאיב,Susayeff,זלמן,Zalman,,http://fs.knesset.gov.il/globaldocs/MK/535/1_535_3_1200.jpeg,2500,סוזאייב,זלמן,251,זכר,,False,2015-03-20 12:03:08,"[""זלמן סוזאיב"", ""זלמן סוזאייב""]"
536,,סוויסה,Suissa,רפאל,Raphael,,http://fs.knesset.gov.il/globaldocs/MK/536/1_536_3_1202.jpeg,2501,סויסה,רפאל,251,זכר,,False,2015-03-20 12:03:08,"[""רפאל סויסה"", ""רפאל סוויסה""]"
537,,סולודר,Solodar,עדנה,Edna,,http://fs.knesset.gov.il/globaldocs/MK/537/1_537_3_1204.jpeg,2502,סולודר,עדנה,250,נקבה,,False,2015-03-20 12:03:08,"[""עדנה סולודר""]"
538,,סורקיס,Surkis,מרדכי,Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/538/1_538_3_1206.jpeg,2503,סורקיס,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי סורקיס""]"
539,,סטופ,Stupp,אברהם,Abraham,,http://fs.knesset.gov.il/globaldocs/MK/539/1_539_3_1208.jpeg,2504,סטופ,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם סטופ""]"
540,,סלימאן,Saliman,סאלח,Tzalach,,http://fs.knesset.gov.il/globaldocs/MK/540/1_540_3_1210.jpeg,2506,סלימאן,צלאח,251,זכר,,False,2015-03-20 12:03:08,"[""סאלח סלימאן"", ""צלאח סלימאן""]"
541,,סמילנסקי,Smilansky,יזהר,Yizhar,,http://fs.knesset.gov.il/globaldocs/MK/541/1_541_3_1212.jpeg,2508,סמילנסקי,יזהר,251,זכר,,False,2015-03-20 12:03:08,"[""יזהר סמילנסקי""]"
542,,סנה (קליינבוים),Sneh,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/542/1_542_3_1214.jpeg,2509,סנה,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה סנה (קליינבוים)"", ""משה סנה""]"
543,,סנהדראי,Sanhadray,טובה,Tova,,http://fs.knesset.gov.il/globaldocs/MK/543/1_543_3_1216.jpeg,2510,סנהדראי,טובה,250,נקבה,,False,2015-03-20 12:03:08,"[""טובה סנהדראי""]"
544,,ספיר,Sapir,יוסף,Yosef,,http://fs.knesset.gov.il/globaldocs/MK/544/1_544_3_1218.jpeg,2512,ספיר,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף ספיר""]"
545,,ספיר (קוזלובסקי),Sapir,פנחס,Pinhas,,http://fs.knesset.gov.il/globaldocs/MK/545/1_545_3_1220.jpeg,2513,ספיר,פנחס,251,זכר,,False,2015-03-20 12:03:08,"[""פנחס ספיר"", ""פנחס ספיר (קוזלובסקי)""]"
546,,סרדינס,Sardines,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/546/1_546_3_1222.jpeg,2514,סרדינס,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה סרדינס""]"
547,,סרטני,Sartani,אמירה,Amira,,http://fs.knesset.gov.il/globaldocs/MK/547/1_547_3_1224.jpeg,2515,סרטני,אמירה,250,נקבה,,False,2015-03-20 12:03:08,"[""אמירה סרטני""]"
548,,סרלין,Serlin,יוסף,Yosef,,http://fs.knesset.gov.il/globaldocs/MK/548/1_548_3_1226.jpeg,2516,סרלין,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף סרלין""]"
549,,עבאס,Abaas,אברהם,Avraham,,http://fs.knesset.gov.il/globaldocs/MK/549/1_549_3_1228.jpeg,2517,עבאס,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם עבאס""]"
550,,עוביד,Ovid,דיאב,Diyab,,http://fs.knesset.gov.il/globaldocs/MK/550/1_550_3_1230.jpeg,2518,עוביד,דיאב,251,זכר,,False,2015-03-20 12:03:08,"[""דיאב עוביד""]"
551,,עוזיאל,Uziel,ברוך,Baruch,,http://fs.knesset.gov.il/globaldocs/MK/551/1_551_3_1232.jpeg,2519,עוזיאל,ברוך,251,זכר,,False,2015-03-20 12:03:08,"[""ברוך עוזיאל""]"
552,,עופר (הירש),Ofer,אברהם,Avraham,,http://fs.knesset.gov.il/globaldocs/MK/552/1_552_3_1234.jpeg,2520,עופר,אברהם,251,זכר,,False,2015-03-20 12:03:08,"[""אברהם עופר (הירש)"", ""אברהם עופר""]"
553,,עופר (קסבינר),Offer,מרדכי,Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/553/1_553_3_1236.jpeg,2521,עופר,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי עופר"", ""מרדכי עופר (קסבינר)""]"
554,,עטשי,Atashi,זיידאן,Zeidan,,http://fs.knesset.gov.il/globaldocs/MK/554/1_554_3_1238.jpeg,2523,עטשי,זיידאן,251,זכר,,False,2015-03-20 12:03:08,"[""זיידאן עטשי""]"
555,,עמאר,Amar,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/555/1_555_3_1240.jpeg,2525,עמאר,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה עמאר""]"
556,,עמית (סלוצקי),Amit,מאיר,Meir,,http://fs.knesset.gov.il/globaldocs/MK/556/1_556_3_1242.jpeg,2527,עמית,מאיר,251,זכר,,False,2015-03-20 12:03:08,"[""מאיר עמית (סלוצקי)"", ""מאיר עמית""]"
557,,עמר,Amar,שלמה,Shlomo,,http://fs.knesset.gov.il/globaldocs/MK/557/1_557_3_1244.jpeg,2528,עמר,שלמה חיים,251,זכר,,False,2015-03-20 12:03:08,"[""שלמה חיים עמר"", ""שלמה עמר""]"
558,,פארס,Faris,חסיין,Hussein,,http://fs.knesset.gov.il/globaldocs/MK/558/1_558_3_1246.jpeg,2529,פארס,חסיין חוסיין,251,זכר,,False,2015-03-20 12:03:08,"[""חסיין חוסיין פארס"", ""חסיין פארס""]"
559,,פדר,Feder,נפתלי,Naftali,,http://fs.knesset.gov.il/globaldocs/MK/559/1_559_3_1248.jpeg,2530,פדר,נפתלי,251,זכר,,False,2015-03-20 12:03:08,"[""נפתלי פדר""]"
560,,פורדר,Foerder,ישעיהו,Yeshayahu,,,2531,פורדר,ישעיהו,251,זכר,,False,2015-03-20 12:03:08,"[""ישעיהו פורדר""]"
561,,פיינברג-סירני,Feinberg-Sireni,עדה,Ada,,http://fs.knesset.gov.il/globaldocs/MK/561/1_561_3_1252.jpeg,2534,פיינברג-סירני,עדה,250,נקבה,,False,2015-03-20 12:03:08,"[""עדה פיינברג-סירני""]"
562,,פיינרמן,Feinerman,עוזי,Uzi,,http://fs.knesset.gov.il/globaldocs/MK/562/1_562_3_1254.jpeg,2535,פיינרמן,עוזי,251,זכר,,False,2015-03-20 12:03:08,"[""עוזי פיינרמן""]"
563,,פישר,Fischer,יוסף,Yosef,,http://fs.knesset.gov.il/globaldocs/MK/563/1_563_3_1256.jpeg,2536,פישר,יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""יוסף פישר""]"
564,,פלאטו-שרון (שייביץ`),Flatto-Sharon,שמואל,Shmuel,,http://fs.knesset.gov.il/globaldocs/MK/564/1_564_3_1258.jpeg,2537,פלאטו-שרון,שמואל,251,זכר,,False,2015-03-20 12:03:08,"[""שמואל פלאטו-שרון"", ""שמואל פלאטו-שרון (שייביץ`)""]"
565,,פלד (איפלנד),Peled,מתתיהו,Mattityahu,,http://fs.knesset.gov.il/globaldocs/MK/565/1_565_3_1260.jpeg,2539,פלד,מתתיהו,251,זכר,,False,2015-03-20 12:03:08,"[""מתתיהו פלד (איפלנד)"", ""מתתיהו פלד""]"
566,,פלד (פרידל),Peled,נתן,Natan,,http://fs.knesset.gov.il/globaldocs/MK/566/1_566_3_1262.jpeg,2540,פלד,נתן,251,זכר,,False,2015-03-20 12:03:08,"[""נתן פלד (פרידל)"", ""נתן פלד""]"
567,,פלדמן,Feldman,משה זאב,Moseh  Zeev,,http://fs.knesset.gov.il/globaldocs/MK/567/1_567_3_1264.jpeg,2541,פלדמן,משה-זאב,251,זכר,,False,2015-03-20 12:03:08,"[""משה זאב פלדמן"", ""משה-זאב פלדמן""]"
568,,פלדמן,Feldman,ראובן,Reuven,,http://fs.knesset.gov.il/globaldocs/MK/568/1_568_3_1266.jpeg,2542,פלדמן,ראובן,251,זכר,,False,2015-03-20 12:03:08,"[""ראובן פלדמן""]"
569,,פלומין,Flomin,יחזקאל,Yehezkel,,http://fs.knesset.gov.il/globaldocs/MK/569/1_569_3_1268.jpeg,2543,פלומין,יחזקאל,251,זכר,,False,2015-03-20 12:03:08,"[""יחזקאל פלומין""]"
570,,פלש,Flash,ג`ורג`,George,,http://fs.knesset.gov.il/globaldocs/MK/570/1_570_3_1270.jpeg,2544,פלש,ג'ורג',251,זכר,,False,2015-03-20 12:03:08,"[""ג'ורג' פלש"", ""ג`ורג` פלש""]"
571,,פנקס,Pinkas,דוד צבי,David-Zvi,,http://fs.knesset.gov.il/globaldocs/MK/571/1_571_3_1272.jpeg,2546,פנקס,דוד-צבי,251,זכר,,False,2015-03-20 12:03:08,"[""דוד צבי פנקס"", ""דוד-צבי פנקס""]"
572,,פעיל (פילבסקי),Pa`il,מאיר,Meir,,http://fs.knesset.gov.il/globaldocs/MK/572/1_572_3_1274.jpeg,2547,פעיל,מאיר,251,זכר,,False,2015-03-20 12:03:08,"[""מאיר פעיל"", ""מאיר פעיל (פילבסקי)""]"
573,,פרומקין,Frumkin,השל,Heshel,,,2548,פרומקין,השל,251,זכר,,False,2015-03-20 12:03:08,"[""השל פרומקין""]"
574,,פרח,Perach,יהודה,Yehuda,,http://fs.knesset.gov.il/globaldocs/MK/574/1_574_3_1278.jpeg,2550,פרח,יהודה,251,זכר,,False,2015-03-20 12:03:08,"[""יהודה פרח""]"
575,,פרי (וילדר-פראי),Peri,אליעזר,Eliezer,,http://fs.knesset.gov.il/globaldocs/MK/575/1_575_3_1280.jpeg,2551,פרי,אליעזר,251,זכר,,False,2015-03-20 12:03:08,"[""אליעזר פרי (וילדר-פראי)"", ""אליעזר פרי""]"
576,,פרידמן,Freedman,מרשה,Marcia,,http://fs.knesset.gov.il/globaldocs/MK/576/1_576_3_1282.jpeg,2552,פרידמן,מרשה,250,נקבה,,False,2015-03-20 12:03:08,"[""מרשה פרידמן""]"
577,,פרידמן,Freedman,שמחה,Simcha,,http://fs.knesset.gov.il/globaldocs/MK/577/1_577_3_1284.jpeg,2553,פרידמן,שמחה,251,זכר,,False,2015-03-20 12:03:08,"[""שמחה פרידמן""]"
578,,פרלשטיין,Perlstein,שלמה,Shlomo,,http://fs.knesset.gov.il/globaldocs/MK/578/1_578_3_1286.jpeg,2554,פרלשטיין,שלמה,251,זכר,,False,2015-03-20 12:03:08,"[""שלמה פרלשטיין""]"
579,,פרמינגר,Preminger,אליעזר,Eliezer,,http://fs.knesset.gov.il/globaldocs/MK/579/1_579_3_1288.jpeg,2555,פרמינגר,אליעזר,251,זכר,,False,2015-03-20 12:03:08,"[""אליעזר פרמינגר""]"
580,,פרנק,Frank,יעקב,Yaakov,,http://fs.knesset.gov.il/globaldocs/MK/580/1_580_3_1290.jpeg,2556,פרנק,יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""יעקב פרנק""]"
581,,פרסיץ,Parsitz,שושנה,Shoshana,,http://fs.knesset.gov.il/globaldocs/MK/581/1_581_3_1292.jpeg,2557,פרסיץ,שושנה,250,נקבה,,False,2015-03-20 12:03:08,"[""שושנה פרסיץ""]"
582,,פרץ,Peretz,יצחק,Yitzhak,,http://fs.knesset.gov.il/globaldocs/MK/582/1_582_3_1294.jpeg,2558,פרץ,יצחק,251,זכר,,False,2015-03-20 12:03:08,"[""יצחק פרץ""]"
583,,פתל,Petel,דוד,David,,http://fs.knesset.gov.il/globaldocs/MK/583/1_583_3_1296.jpeg,2561,פתל,דוד,251,זכר,,False,2015-03-20 12:03:08,"[""דוד פתל""]"
584,,צברי,Tsabari,רחל,Rachel,,http://fs.knesset.gov.il/globaldocs/MK/584/1_584_3_1298.jpeg,2564,צברי,רחל,250,נקבה,,False,2015-03-20 12:03:08,"[""רחל צברי""]"
585,,צדוק (וילקנפלד),Zadok,חיים יוסף,Haim Joseph,,http://fs.knesset.gov.il/globaldocs/MK/585/1_585_3_1300.jpeg,2565,צדוק,חיים יוסף,251,זכר,,False,2015-03-20 12:03:08,"[""חיים יוסף צדוק"", ""חיים יוסף צדוק (וילקנפלד)""]"
586,,צור (שטיין),Tsur,זאב,Zeev,,http://fs.knesset.gov.il/globaldocs/MK/586/1_586_3_1302.jpeg,2567,צור,זאב,251,זכר,,False,2015-03-20 12:03:08,"[""זאב צור (שטיין)"", ""זאב צור""]"
587,,צור (שטיינברג),Tsur,יעקב,Yaacov,,http://fs.knesset.gov.il/globaldocs/MK/587/1_587_3_1304.jpeg,2568,צור,יעקב,251,זכר,,False,2015-03-20 12:03:08,"[""יעקב צור"", ""יעקב צור (שטיינברג)""]"
588,,צור (צ`רטנקו),Tsur,צבי (צ`רה),Zvi,,http://fs.knesset.gov.il/globaldocs/MK/588/1_588_3_1306.jpeg,2569,צור,צבי,251,זכר,,False,2015-03-20 12:03:08,"[""צבי צור"", ""צבי (צ`רה) צור (צ`רטנקו)""]"
589,,צידון (צ`אטו),Tsiddon (Chatto),יואש,Yoash,,http://fs.knesset.gov.il/globaldocs/MK/589/1_589_3_1308.jpeg,2570,צידון,יואש,251,זכר,,False,2015-03-20 12:03:08,"[""יואש צידון"", ""יואש צידון (צ`אטו)""]"
590,,ציזלינג,Zisling,אהרן,Aharon,,http://fs.knesset.gov.il/globaldocs/MK/590/1_590_3_1310.jpeg,2571,ציזלינג,אהרן,251,זכר,,False,2015-03-20 12:03:08,"[""אהרן ציזלינג""]"
591,,צימרמן,Zimmerman,צבי,Zvi,,http://fs.knesset.gov.il/globaldocs/MK/591/1_591_3_1312.jpeg,2572,צימרמן,צבי,251,זכר,,False,2015-03-20 12:03:08,"[""צבי צימרמן""]"
592,,צפורי (הנקוביץ`-הנדין),Zipori,מרדכי,Mordechai,,http://fs.knesset.gov.il/globaldocs/MK/592/1_592_3_1314.jpeg,2573,צפורי-הנדין,מרדכי,251,זכר,,False,2015-03-20 12:03:08,"[""מרדכי צפורי-הנדין"", ""מרדכי צפורי (הנקוביץ`-הנדין)""]"
593,,קול (קולודני),Kol,משה,Moshe,,http://fs.knesset.gov.il/globaldocs/MK/593/1_593_3_1316.jpeg,2575,קול,משה,251,זכר,,False,2015-03-20 12:03:08,"[""משה קול"", ""משה קול (קולודני)""]"
