mk_individual_id,faction_id,faction_name,start_date,finish_date,knesset
33,3,ישראל אחת,1999-06-07,2001-02-15,15
110,4,הליכוד,1999-06-07,2000-07-31,15
5,6,מרצ,1999-06-07,2000-02-25,15
12,679,האיחוד הלאומי,1999-06-07,2000-02-01,15
51,679,האיחוד הלאומי,1999-06-07,2000-02-01,15
89,681,ישראל ביתנו,1999-06-07,2000-02-01,15
109,679,האיחוד הלאומי,1999-06-07,2000-02-01,15
121,681,ישראל ביתנו,1999-06-07,2000-02-01,15
209,681,ישראל ביתנו,1999-06-07,2000-02-01,15
214,681,ישראל ביתנו,1999-06-07,2000-02-01,15
29,20,"בל""ד-ברית לאומית דמוקרטית",1999-06-07,1999-12-21,15
208,20,"בל""ד-ברית לאומית דמוקרטית",1999-06-07,1999-12-21,15
18,3,ישראל אחת,1999-06-07,1999-11-17,15
204,3,ישראל אחת,1999-06-07,1999-11-17,15
99,679,האיחוד הלאומי,1999-06-07,1999-10-20,15
26,11,ישראל בעליה,1999-06-07,1999-07-20,15
229,11,ישראל בעליה,1999-06-07,1999-07-20,15
73,9,"המפד""ל",1999-06-07,1999-07-15,15
90,4,הליכוד,1999-06-07,1999-07-06,15
53,659,"ח""כ בודד - ללא סיעה",1999-03-25,1999-06-07,14
54,667,שינוי,1999-03-25,1999-06-07,14
55,665,עם אחד,1999-03-25,1999-06-07,14
81,665,עם אחד,1999-03-25,1999-06-07,14
98,667,שינוי,1999-03-25,1999-06-07,14
105,665,עם אחד,1999-03-25,1999-06-07,14
54,663,הצעירים,1999-03-22,1999-03-25,14
46,661,תקומה,1999-03-17,1999-06-07,14
99,661,תקומה,1999-03-17,1999-06-07,14
107,659,"ח""כ בודד - ללא סיעה",1999-03-17,1999-06-07,14
29,657,"בל""ד-ברית לאומית דמוקרטית",1999-03-08,1999-06-07,14
31,643,"חד""ש",1999-03-08,1999-06-07,14
83,657,"בל""ד-ברית לאומית דמוקרטית",1999-03-08,1999-06-07,14
93,643,"חד""ש",1999-03-08,1999-06-07,14
95,643,"חד""ש",1999-03-08,1999-06-07,14
9,613,הליכוד,1999-03-04,1999-06-07,14
10,623,צומת,1999-03-04,1999-06-07,14
16,613,הליכוד,1999-03-04,1999-06-07,14
19,613,הליכוד,1999-03-04,1999-06-07,14
38,623,צומת,1999-03-04,1999-06-07,14
42,613,הליכוד,1999-03-04,1999-06-07,14
45,613,הליכוד,1999-03-04,1999-06-07,14
69,613,הליכוד,1999-03-04,1999-06-07,14
70,613,הליכוד,1999-03-04,1999-06-07,14
77,613,הליכוד,1999-03-04,1999-06-07,14
86,613,הליכוד,1999-03-04,1999-06-07,14
90,613,הליכוד,1999-03-04,1999-06-07,14
96,613,הליכוד,1999-03-04,1999-06-07,14
97,613,הליכוד,1999-03-04,1999-06-07,14
101,627,מולדת,1999-03-04,1999-06-07,14
110,613,הליכוד,1999-03-04,1999-06-07,14
114,613,הליכוד,1999-03-04,1999-06-07,14
119,613,הליכוד,1999-03-04,1999-06-07,14
122,613,הליכוד,1999-03-04,1999-06-07,14
124,613,הליכוד,1999-03-04,1999-06-07,14
125,613,הליכוד,1999-03-04,1999-06-07,14
128,613,הליכוד,1999-03-04,1999-06-07,14
46,655,אמונים,1999-03-04,1999-03-17,14
99,655,אמונים,1999-03-04,1999-03-17,14
101,623,צומת,1999-03-04,1999-03-04,14
101,653,מכורה,1999-03-04,1999-03-04,14
14,647,חרות,1999-02-23,1999-06-07,14
52,649,ישראל במרכז,1999-02-23,1999-06-07,14
72,635,גשר,1999-02-23,1999-06-07,14
74,635,גשר,1999-02-23,1999-06-07,14
79,635,גשר,1999-02-23,1999-06-07,14
82,649,ישראל במרכז,1999-02-23,1999-06-07,14
84,649,ישראל במרכז,1999-02-23,1999-06-07,14
87,649,ישראל במרכז,1999-02-23,1999-06-07,14
88,649,ישראל במרכז,1999-02-23,1999-06-07,14
89,651,"עלי""ה",1999-02-23,1999-06-07,14
109,647,חרות,1999-02-23,1999-06-07,14
111,647,חרות,1999-02-23,1999-06-07,14
112,625,דגל התורה,1999-02-23,1999-06-07,14
121,651,"עלי""ה",1999-02-23,1999-06-07,14
54,649,ישראל במרכז,1999-02-23,1999-03-22,14
9,645,הליכוד צומת,1999-02-23,1999-03-04,14
10,645,הליכוד צומת,1999-02-23,1999-03-04,14
16,645,הליכוד צומת,1999-02-23,1999-03-04,14
19,645,הליכוד צומת,1999-02-23,1999-03-04,14
38,645,הליכוד צומת,1999-02-23,1999-03-04,14
42,645,הליכוד צומת,1999-02-23,1999-03-04,14
45,645,הליכוד צומת,1999-02-23,1999-03-04,14
69,645,הליכוד צומת,1999-02-23,1999-03-04,14
70,645,הליכוד צומת,1999-02-23,1999-03-04,14
77,645,הליכוד צומת,1999-02-23,1999-03-04,14
86,645,הליכוד צומת,1999-02-23,1999-03-04,14
90,645,הליכוד צומת,1999-02-23,1999-03-04,14
96,645,הליכוד צומת,1999-02-23,1999-03-04,14
97,645,הליכוד צומת,1999-02-23,1999-03-04,14
101,645,הליכוד צומת,1999-02-23,1999-03-04,14
110,645,הליכוד צומת,1999-02-23,1999-03-04,14
114,645,הליכוד צומת,1999-02-23,1999-03-04,14
119,645,הליכוד צומת,1999-02-23,1999-03-04,14
122,645,הליכוד צומת,1999-02-23,1999-03-04,14
124,645,הליכוד צומת,1999-02-23,1999-03-04,14
125,645,הליכוד צומת,1999-02-23,1999-03-04,14
128,645,הליכוד צומת,1999-02-23,1999-03-04,14
98,617,שינוי - מפלגת המרכז,1999-01-20,1999-03-25,14
124,637,הליכוד-גשר-צומת,1998-11-30,1999-02-23,14
69,637,הליכוד-גשר-צומת,1998-11-18,1999-02-23,14
76,631,יהדות התורה,1998-10-23,1999-06-07,14
55,611,העבודה,1998-03-23,1999-03-25,14
30,615,"המפד""ל",1998-01-20,1999-06-07,14
92,615,"המפד""ל",1997-05-12,1999-06-07,14
64,611,העבודה,1996-10-15,1999-06-07,14
114,637,הליכוד-גשר-צומת,1996-09-01,1999-02-23,14
1,639,ישראל בעליה,1996-06-17,1999-06-07,14
2,611,העבודה,1996-06-17,1999-06-07,14
4,611,העבודה,1996-06-17,1999-06-07,14
5,629,מרצ,1996-06-17,1999-06-07,14
6,611,העבודה,1996-06-17,1999-06-07,14
7,619,"ש""ס",1996-06-17,1999-06-07,14
8,611,העבודה,1996-06-17,1999-06-07,14
11,611,העבודה,1996-06-17,1999-06-07,14
12,627,מולדת,1996-06-17,1999-06-07,14
13,641,"מד""ע-רע""ם",1996-06-17,1999-06-07,14
17,615,"המפד""ל",1996-06-17,1999-06-07,14
18,611,העבודה,1996-06-17,1999-06-07,14
20,611,העבודה,1996-06-17,1999-06-07,14
22,611,העבודה,1996-06-17,1999-06-07,14
23,611,העבודה,1996-06-17,1999-06-07,14
24,615,"המפד""ל",1996-06-17,1999-06-07,14
25,619,"ש""ס",1996-06-17,1999-06-07,14
26,639,ישראל בעליה,1996-06-17,1999-06-07,14
27,611,העבודה,1996-06-17,1999-06-07,14
28,611,העבודה,1996-06-17,1999-06-07,14
32,611,העבודה,1996-06-17,1999-06-07,14
33,611,העבודה,1996-06-17,1999-06-07,14
34,619,"ש""ס",1996-06-17,1999-06-07,14
36,641,"מד""ע-רע""ם",1996-06-17,1999-06-07,14
37,619,"ש""ס",1996-06-17,1999-06-07,14
39,611,העבודה,1996-06-17,1999-06-07,14
40,641,"מד""ע-רע""ם",1996-06-17,1999-06-07,14
41,619,"ש""ס",1996-06-17,1999-06-07,14
43,631,יהדות התורה,1996-06-17,1999-06-07,14
47,633,הדרך השלישית,1996-06-17,1999-06-07,14
48,639,ישראל בעליה,1996-06-17,1999-06-07,14
49,611,העבודה,1996-06-17,1999-06-07,14
50,619,"ש""ס",1996-06-17,1999-06-07,14
51,627,מולדת,1996-06-17,1999-06-07,14
56,629,מרצ,1996-06-17,1999-06-07,14
57,641,"מד""ע-רע""ם",1996-06-17,1999-06-07,14
58,619,"ש""ס",1996-06-17,1999-06-07,14
59,611,העבודה,1996-06-17,1999-06-07,14
60,611,העבודה,1996-06-17,1999-06-07,14
61,615,"המפד""ל",1996-06-17,1999-06-07,14
62,611,העבודה,1996-06-17,1999-06-07,14
63,619,"ש""ס",1996-06-17,1999-06-07,14
65,619,"ש""ס",1996-06-17,1999-06-07,14
66,629,מרצ,1996-06-17,1999-06-07,14
67,611,העבודה,1996-06-17,1999-06-07,14
68,611,העבודה,1996-06-17,1999-06-07,14
71,633,הדרך השלישית,1996-06-17,1999-06-07,14
73,615,"המפד""ל",1996-06-17,1999-06-07,14
78,611,העבודה,1996-06-17,1999-06-07,14
80,629,מרצ,1996-06-17,1999-06-07,14
85,611,העבודה,1996-06-17,1999-06-07,14
91,639,ישראל בעליה,1996-06-17,1999-06-07,14
94,611,העבודה,1996-06-17,1999-06-07,14
100,611,העבודה,1996-06-17,1999-06-07,14
102,619,"ש""ס",1996-06-17,1999-06-07,14
103,631,יהדות התורה,1996-06-17,1999-06-07,14
104,611,העבודה,1996-06-17,1999-06-07,14
106,629,מרצ,1996-06-17,1999-06-07,14
108,633,הדרך השלישית,1996-06-17,1999-06-07,14
113,629,מרצ,1996-06-17,1999-06-07,14
115,611,העבודה,1996-06-17,1999-06-07,14
116,615,"המפד""ל",1996-06-17,1999-06-07,14
117,611,העבודה,1996-06-17,1999-06-07,14
123,611,העבודה,1996-06-17,1999-06-07,14
126,629,מרצ,1996-06-17,1999-06-07,14
127,639,ישראל בעליה,1996-06-17,1999-06-07,14
53,633,הדרך השלישית,1996-06-17,1999-03-25,14
81,611,העבודה,1996-06-17,1999-03-25,14
105,611,העבודה,1996-06-17,1999-03-25,14
107,629,מרצ,1996-06-17,1999-03-17,14
29,621,"חד""ש-בל""ד",1996-06-17,1999-03-08,14
31,621,"חד""ש-בל""ד",1996-06-17,1999-03-08,14
83,621,"חד""ש-בל""ד",1996-06-17,1999-03-08,14
93,621,"חד""ש-בל""ד",1996-06-17,1999-03-08,14
95,621,"חד""ש-בל""ד",1996-06-17,1999-03-08,14
46,615,"המפד""ל",1996-06-17,1999-03-04,14
99,615,"המפד""ל",1996-06-17,1999-03-04,14
9,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
10,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
14,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
16,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
19,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
38,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
42,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
45,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
52,611,העבודה,1996-06-17,1999-02-23,14
54,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
70,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
72,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
74,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
77,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
79,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
82,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
84,611,העבודה,1996-06-17,1999-02-23,14
86,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
87,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
88,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
89,639,ישראל בעליה,1996-06-17,1999-02-23,14
90,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
96,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
97,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
101,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
109,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
110,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
111,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
112,631,יהדות התורה,1996-06-17,1999-02-23,14
119,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
121,639,ישראל בעליה,1996-06-17,1999-02-23,14
122,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
125,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
128,637,הליכוד-גשר-צומת,1996-06-17,1999-02-23,14
98,629,מרצ,1996-06-17,1999-01-20,14
15,637,הליכוד-גשר-צומת,1996-06-17,1998-11-30,14
3,637,הליכוד-גשר-צומת,1996-06-17,1998-11-18,14
35,631,יהדות התורה,1996-06-17,1998-10-23,14
118,611,העבודה,1996-06-17,1998-03-20,14
44,615,"המפד""ל",1996-06-17,1998-01-20,14
120,615,"המפד""ל",1996-06-17,1997-05-12,14
75,611,העבודה,1996-06-17,1996-10-15,14
21,637,הליכוד-גשר-צומת,1996-06-17,1996-09-01,14
82,601,גשר,1996-06-11,1996-06-17,13
693,591,המערך,1996-06-07,1996-06-17,13
694,591,המערך,1996-05-21,1996-06-17,13
72,601,גשר,1996-03-11,1996-06-17,13
169,573,הליכוד,1996-03-10,1996-06-17,13
53,599,הדרך השלישית,1996-03-07,1996-06-17,13
108,599,הדרך השלישית,1996-03-07,1996-06-17,13
139,597,עתיד,1995-11-27,1996-06-17,13
160,597,עתיד,1995-11-27,1996-06-17,13
134,571,העבודה,1995-11-05,1996-06-17,13
131,573,הליכוד,1995-08-07,1996-06-17,13
138,595,ימין ישראל,1995-07-24,1996-06-17,13
465,571,העבודה,1995-07-16,1996-06-07,13
148,571,העבודה,1995-07-05,1996-06-17,13
93,609,"חד""ש",1994-07-05,1996-06-17,13
35,589,יהדות התורה,1994-06-28,1996-06-17,13
146,589,יהדות התורה,1994-06-28,1996-06-17,13
170,593,יעוד,1994-02-07,1996-06-17,13
139,593,יעוד,1994-02-07,1995-11-27,13
160,593,יעוד,1994-02-07,1995-11-27,13
144,573,הליכוד,1993-12-30,1996-03-10,13
112,589,יהדות התורה,1992-07-16,1996-06-17,13
2,571,העבודה,1992-07-13,1996-06-17,13
3,573,הליכוד,1992-07-13,1996-06-17,13
4,571,העבודה,1992-07-13,1996-06-17,13
5,587,מרצ,1992-07-13,1996-06-17,13
8,571,העבודה,1992-07-13,1996-06-17,13
9,573,הליכוד,1992-07-13,1996-06-17,13
10,581,צומת,1992-07-13,1996-06-17,13
11,571,העבודה,1992-07-13,1996-06-17,13
13,583,המפלגה הדמוקרטית הערבית,1992-07-13,1996-06-17,13
14,573,הליכוד,1992-07-13,1996-06-17,13
15,581,צומת,1992-07-13,1996-06-17,13
17,575,"המפד""ל",1992-07-13,1996-06-17,13
18,571,העבודה,1992-07-13,1996-06-17,13
19,573,הליכוד,1992-07-13,1996-06-17,13
20,571,העבודה,1992-07-13,1996-06-17,13
21,573,הליכוד,1992-07-13,1996-06-17,13
22,571,העבודה,1992-07-13,1996-06-17,13
25,577,"ש""ס",1992-07-13,1996-06-17,13
27,571,העבודה,1992-07-13,1996-06-17,13
31,609,"חד""ש",1992-07-13,1996-06-17,13
32,571,העבודה,1992-07-13,1996-06-17,13
33,571,העבודה,1992-07-13,1996-06-17,13
34,577,"ש""ס",1992-07-13,1996-06-17,13
38,581,צומת,1992-07-13,1996-06-17,13
39,571,העבודה,1992-07-13,1996-06-17,13
40,583,המפלגה הדמוקרטית הערבית,1992-07-13,1996-06-17,13
41,577,"ש""ס",1992-07-13,1996-06-17,13
42,573,הליכוד,1992-07-13,1996-06-17,13
44,575,"המפד""ל",1992-07-13,1996-06-17,13
45,573,הליכוד,1992-07-13,1996-06-17,13
49,571,העבודה,1992-07-13,1996-06-17,13
51,585,מולדת,1992-07-13,1996-06-17,13
52,571,העבודה,1992-07-13,1996-06-17,13
54,581,צומת,1992-07-13,1996-06-17,13
56,587,מרצ,1992-07-13,1996-06-17,13
59,571,העבודה,1992-07-13,1996-06-17,13
61,575,"המפד""ל",1992-07-13,1996-06-17,13
62,571,העבודה,1992-07-13,1996-06-17,13
66,587,מרצ,1992-07-13,1996-06-17,13
67,571,העבודה,1992-07-13,1996-06-17,13
68,571,העבודה,1992-07-13,1996-06-17,13
70,573,הליכוד,1992-07-13,1996-06-17,13
73,575,"המפד""ל",1992-07-13,1996-06-17,13
75,571,העבודה,1992-07-13,1996-06-17,13
77,573,הליכוד,1992-07-13,1996-06-17,13
80,587,מרצ,1992-07-13,1996-06-17,13
83,609,"חד""ש",1992-07-13,1996-06-17,13
84,571,העבודה,1992-07-13,1996-06-17,13
85,571,העבודה,1992-07-13,1996-06-17,13
86,573,הליכוד,1992-07-13,1996-06-17,13
88,573,הליכוד,1992-07-13,1996-06-17,13
90,573,הליכוד,1992-07-13,1996-06-17,13
94,571,העבודה,1992-07-13,1996-06-17,13
97,573,הליכוד,1992-07-13,1996-06-17,13
98,587,מרצ,1992-07-13,1996-06-17,13
99,575,"המפד""ל",1992-07-13,1996-06-17,13
101,581,צומת,1992-07-13,1996-06-17,13
102,577,"ש""ס",1992-07-13,1996-06-17,13
104,571,העבודה,1992-07-13,1996-06-17,13
105,571,העבודה,1992-07-13,1996-06-17,13
106,587,מרצ,1992-07-13,1996-06-17,13
107,587,מרצ,1992-07-13,1996-06-17,13
110,573,הליכוד,1992-07-13,1996-06-17,13
113,587,מרצ,1992-07-13,1996-06-17,13
115,571,העבודה,1992-07-13,1996-06-17,13
116,575,"המפד""ל",1992-07-13,1996-06-17,13
117,571,העבודה,1992-07-13,1996-06-17,13
118,571,העבודה,1992-07-13,1996-06-17,13
119,573,הליכוד,1992-07-13,1996-06-17,13
122,573,הליכוד,1992-07-13,1996-06-17,13
125,573,הליכוד,1992-07-13,1996-06-17,13
126,587,מרצ,1992-07-13,1996-06-17,13
128,573,הליכוד,1992-07-13,1996-06-17,13
130,571,העבודה,1992-07-13,1996-06-17,13
132,587,מרצ,1992-07-13,1996-06-17,13
133,573,הליכוד,1992-07-13,1996-06-17,13
135,585,מולדת,1992-07-13,1996-06-17,13
136,571,העבודה,1992-07-13,1996-06-17,13
141,573,הליכוד,1992-07-13,1996-06-17,13
142,571,העבודה,1992-07-13,1996-06-17,13
143,571,העבודה,1992-07-13,1996-06-17,13
145,571,העבודה,1992-07-13,1996-06-17,13
149,571,העבודה,1992-07-13,1996-06-17,13
150,587,מרצ,1992-07-13,1996-06-17,13
152,571,העבודה,1992-07-13,1996-06-17,13
153,571,העבודה,1992-07-13,1996-06-17,13
154,577,"ש""ס",1992-07-13,1996-06-17,13
156,573,הליכוד,1992-07-13,1996-06-17,13
157,573,הליכוד,1992-07-13,1996-06-17,13
159,573,הליכוד,1992-07-13,1996-06-17,13
161,573,הליכוד,1992-07-13,1996-06-17,13
162,577,"ש""ס",1992-07-13,1996-06-17,13
164,573,הליכוד,1992-07-13,1996-06-17,13
165,587,מרצ,1992-07-13,1996-06-17,13
167,571,העבודה,1992-07-13,1996-06-17,13
171,571,העבודה,1992-07-13,1996-06-17,13
172,571,העבודה,1992-07-13,1996-06-17,13
173,573,הליכוד,1992-07-13,1996-06-17,13
174,573,הליכוד,1992-07-13,1996-06-17,13
175,573,הליכוד,1992-07-13,1996-06-17,13
176,571,העבודה,1992-07-13,1996-06-17,13
177,589,יהדות התורה,1992-07-13,1996-06-17,13
158,571,העבודה,1992-07-13,1996-05-21,13
72,573,הליכוד,1992-07-13,1996-03-11,13
82,573,הליכוד,1992-07-13,1996-03-11,13
53,571,העבודה,1992-07-13,1996-03-07,13
108,571,העבודה,1992-07-13,1996-03-07,13
168,571,העבודה,1992-07-13,1995-11-04,13
166,573,הליכוד,1992-07-13,1995-08-07,13
138,585,מולדת,1992-07-13,1995-07-24,13
140,571,העבודה,1992-07-13,1995-07-16,13
137,571,העבודה,1992-07-13,1995-07-05,13
147,609,"חד""ש",1992-07-13,1994-07-05,13
43,589,יהדות התורה,1992-07-13,1994-06-28,13
686,589,יהדות התורה,1992-07-13,1994-06-28,13
139,581,צומת,1992-07-13,1994-02-07,13
160,581,צומת,1992-07-13,1994-02-07,13
170,581,צומת,1992-07-13,1994-02-07,13
155,573,הליכוד,1992-07-13,1993-12-30,13
163,589,יהדות התורה,1992-07-13,1992-07-16,13
70,523,הליכוד,1992-04-14,1992-07-13,12
5,561,מרצ,1992-03-09,1992-07-13,12
66,561,מרצ,1992-03-09,1992-07-13,12
98,561,מרצ,1992-03-09,1992-07-13,12
107,561,מרצ,1992-03-09,1992-07-13,12
113,561,מרצ,1992-03-09,1992-07-13,12
132,561,מרצ,1992-03-09,1992-07-13,12
165,561,מרצ,1992-03-09,1992-07-13,12
396,561,מרצ,1992-03-09,1992-07-13,12
558,561,מרצ,1992-03-09,1992-07-13,12
126,561,מרצ,1992-03-08,1992-07-13,12
59,565,המערך,1992-02-05,1992-07-13,12
141,557,אחדות למען השלום והעליה,1990-12-25,1992-07-13,12
163,553,"מוריה-עם ישראל עפ""י תורת ישראל",1990-12-25,1992-07-13,12
292,555,הפנתרים השחורים,1990-12-25,1992-07-13,12
499,559,גאולת ישראל,1990-12-25,1992-07-13,12
327,523,הליכוד,1990-12-04,1992-07-13,12
166,523,הליכוד,1990-10-15,1992-07-13,12
31,569,"חד""ש",1990-07-04,1992-07-13,12
670,523,הליכוד,1990-06-18,1992-07-13,12
330,551,המפלגה הליברלית החדשה,1990-03-15,1992-07-13,12
348,551,המפלגה הליברלית החדשה,1990-03-15,1992-07-13,12
493,551,המפלגה הליברלית החדשה,1990-03-15,1992-07-13,12
327,551,המפלגה הליברלית החדשה,1990-03-15,1990-12-03,12
670,551,המפלגה הליברלית החדשה,1990-03-15,1990-06-17,12
528,541,"חד""ש-בל""ד",1990-02-14,1992-07-13,12
382,531,התחי-ה,1990-01-31,1992-07-13,12
659,531,התחי-ה,1990-01-30,1992-07-13,12
83,541,"חד""ש-בל""ד",1990-01-10,1992-07-13,12
109,523,הליכוד,1988-12-19,1992-07-13,12
2,565,המערך,1988-11-21,1992-07-13,12
3,523,הליכוד,1988-11-21,1992-07-13,12
9,523,הליכוד,1988-11-21,1992-07-13,12
10,543,צומת,1988-11-21,1992-07-13,12
14,523,הליכוד,1988-11-21,1992-07-13,12
17,527,"המפד""ל",1988-11-21,1992-07-13,12
18,565,המערך,1988-11-21,1992-07-13,12
20,565,המערך,1988-11-21,1992-07-13,12
21,523,הליכוד,1988-11-21,1992-07-13,12
22,565,המערך,1988-11-21,1992-07-13,12
27,565,המערך,1988-11-21,1992-07-13,12
32,565,המערך,1988-11-21,1992-07-13,12
34,539,"ש""ס",1988-11-21,1992-07-13,12
35,547,דגל התורה,1988-11-21,1992-07-13,12
40,545,המפלגה הדמוקרטית הערבית,1988-11-21,1992-07-13,12
43,537,אגודת ישראל,1988-11-21,1992-07-13,12
44,527,"המפד""ל",1988-11-21,1992-07-13,12
45,523,הליכוד,1988-11-21,1992-07-13,12
49,565,המערך,1988-11-21,1992-07-13,12
51,549,מולדת,1988-11-21,1992-07-13,12
53,565,המערך,1988-11-21,1992-07-13,12
67,565,המערך,1988-11-21,1992-07-13,12
72,523,הליכוד,1988-11-21,1992-07-13,12
73,527,"המפד""ל",1988-11-21,1992-07-13,12
75,565,המערך,1988-11-21,1992-07-13,12
77,523,הליכוד,1988-11-21,1992-07-13,12
82,523,הליכוד,1988-11-21,1992-07-13,12
84,565,המערך,1988-11-21,1992-07-13,12
85,565,המערך,1988-11-21,1992-07-13,12
86,523,הליכוד,1988-11-21,1992-07-13,12
88,523,הליכוד,1988-11-21,1992-07-13,12
90,523,הליכוד,1988-11-21,1992-07-13,12
97,523,הליכוד,1988-11-21,1992-07-13,12
99,527,"המפד""ל",1988-11-21,1992-07-13,12
102,539,"ש""ס",1988-11-21,1992-07-13,12
104,565,המערך,1988-11-21,1992-07-13,12
105,565,המערך,1988-11-21,1992-07-13,12
110,523,הליכוד,1988-11-21,1992-07-13,12
112,547,דגל התורה,1988-11-21,1992-07-13,12
114,523,הליכוד,1988-11-21,1992-07-13,12
115,565,המערך,1988-11-21,1992-07-13,12
116,527,"המפד""ל",1988-11-21,1992-07-13,12
117,565,המערך,1988-11-21,1992-07-13,12
118,565,המערך,1988-11-21,1992-07-13,12
125,523,הליכוד,1988-11-21,1992-07-13,12
128,523,הליכוד,1988-11-21,1992-07-13,12
134,565,המערך,1988-11-21,1992-07-13,12
137,565,המערך,1988-11-21,1992-07-13,12
140,565,המערך,1988-11-21,1992-07-13,12
142,565,המערך,1988-11-21,1992-07-13,12
143,565,המערך,1988-11-21,1992-07-13,12
144,523,הליכוד,1988-11-21,1992-07-13,12
146,537,אגודת ישראל,1988-11-21,1992-07-13,12
149,565,המערך,1988-11-21,1992-07-13,12
155,523,הליכוד,1988-11-21,1992-07-13,12
158,565,המערך,1988-11-21,1992-07-13,12
159,523,הליכוד,1988-11-21,1992-07-13,12
161,523,הליכוד,1988-11-21,1992-07-13,12
162,539,"ש""ס",1988-11-21,1992-07-13,12
164,523,הליכוד,1988-11-21,1992-07-13,12
167,565,המערך,1988-11-21,1992-07-13,12
168,565,המערך,1988-11-21,1992-07-13,12
172,565,המערך,1988-11-21,1992-07-13,12
173,523,הליכוד,1988-11-21,1992-07-13,12
174,523,הליכוד,1988-11-21,1992-07-13,12
175,523,הליכוד,1988-11-21,1992-07-13,12
178,523,הליכוד,1988-11-21,1992-07-13,12
193,565,המערך,1988-11-21,1992-07-13,12
255,565,המערך,1988-11-21,1992-07-13,12
269,565,המערך,1988-11-21,1992-07-13,12
278,523,הליכוד,1988-11-21,1992-07-13,12
309,565,המערך,1988-11-21,1992-07-13,12
311,565,המערך,1988-11-21,1992-07-13,12
325,523,הליכוד,1988-11-21,1992-07-13,12
359,523,הליכוד,1988-11-21,1992-07-13,12
361,539,"ש""ס",1988-11-21,1992-07-13,12
375,523,הליכוד,1988-11-21,1992-07-13,12
380,565,המערך,1988-11-21,1992-07-13,12
444,531,התחי-ה,1988-11-21,1992-07-13,12
465,565,המערך,1988-11-21,1992-07-13,12
475,539,"ש""ס",1988-11-21,1992-07-13,12
484,523,הליכוד,1988-11-21,1992-07-13,12
506,529,הרשימה המתקדמת לשלום,1988-11-21,1992-07-13,12
537,565,המערך,1988-11-21,1992-07-13,12
567,537,אגודת ישראל,1988-11-21,1992-07-13,12
574,523,הליכוד,1988-11-21,1992-07-13,12
587,565,המערך,1988-11-21,1992-07-13,12
589,543,צומת,1988-11-21,1992-07-13,12
636,523,הליכוד,1988-11-21,1992-07-13,12
667,549,מולדת,1988-11-21,1992-07-13,12
686,537,אגודת ישראל,1988-11-21,1992-07-13,12
687,565,המערך,1988-11-21,1992-07-13,12
598,523,הליכוד,1988-11-21,1992-04-14,12
5,525,מפלגת הפועלים המאוחדת,1988-11-21,1992-03-09,12
66,533,התנועה לזכויות האזרח ולשלום,1988-11-21,1992-03-09,12
98,535,שינוי - מפלגת המרכז,1988-11-21,1992-03-09,12
113,535,שינוי - מפלגת המרכז,1988-11-21,1992-03-09,12
132,533,התנועה לזכויות האזרח ולשלום,1988-11-21,1992-03-09,12
107,533,התנועה לזכויות האזרח ולשלום,1988-11-21,1992-03-08,12
126,533,התנועה לזכויות האזרח ולשלום,1988-11-21,1992-03-08,12
165,525,מפלגת הפועלים המאוחדת,1988-11-21,1992-03-08,12
396,535,שינוי - מפלגת המרכז,1988-11-21,1992-03-08,12
558,525,מפלגת הפועלים המאוחדת,1988-11-21,1992-03-08,12
690,565,המערך,1988-11-21,1992-02-03,12
141,565,המערך,1988-11-21,1990-12-24,12
163,539,"ש""ס",1988-11-21,1990-12-24,12
292,567,חזית דמוקרטית לשלום ולשוויון,1988-11-21,1990-12-24,12
499,537,אגודת ישראל,1988-11-21,1990-12-24,12
637,523,הליכוד,1988-11-21,1990-10-08,12
430,567,חזית דמוקרטית לשלום ולשוויון,1988-11-21,1990-07-04,12
