CommitteeSessionID,Number,KnessetNum,TypeID,TypeDesc,CommitteeID,Location,SessionUrl,BroadcastUrl,StartDate,FinishDate,Note,LastUpdatedDate,download_crc32c,download_filename,download_filesize,parts_crc32c,parts_filesize,parts_parsed_filename,text_crc32c,text_filesize,text_parsed_filename,topics,committee_name
2055123,108,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055123,,1993-08-17 00:00:00,1993-08-17 00:00:00,"סיכום הדיון והצבעות בדבר תיקון תקנון הכנסת המאפשר הצבעה גלויה במליאה בבקשה להסרת חסינות מחבר-הכנסת -הצעות חברי-הכנסת ש' יהלום, אי זנדברג וא' פורז; שחרור חוקים מחובת ההנחה על שולחן הכנסת",2018-02-19 15:41:54,njp8iA==,files/23/4/1/419336.DOC,116736,RibwlA==,47129,files/2/0/2055123.csv,3p6zhA==,47033,files/2/0/2055123.txt,,הכנסת
2055124,109,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055124,,1993-08-17 00:00:00,1993-08-17 00:00:00,"הצעת חוק זיכיון ים המלח (תכנון ובניה) (הוראת שעה) התשנ""ג-1993 - הצבעה",2018-02-19 15:41:54,Ni+ysA==,files/23/4/1/419337.DOC,23552,IMFFQw==,1476,files/2/0/2055124.csv,vlHHRA==,1450,files/2/0/2055124.txt,,הכנסת
2055125,110,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055125,,1993-08-17 00:00:00,1993-08-17 00:00:00,אישור הרכבת של ועדה משותפת לדיון שוטף בתקציב הכנסת; בקשה לשחרור חוק מחובת הנחה על שולחן הכנסת; קביעת ועדת לדיון בהצעה לסדר-היום ובהצעות חוק,2018-02-19 15:41:54,1F5omg==,files/23/4/1/419338.DOC,34816,cJkQ2Q==,6512,files/2/0/2055125.csv,g5Slsw==,6475,files/2/0/2055125.txt,,הכנסת
2055126,111,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055126,,1993-08-30 00:00:00,1993-08-30 00:00:00,הצבעת אי-אמון במהלך הפגרה,2018-02-19 15:41:54,l5WZdQ==,files/23/4/1/419339.DOC,147456,1zONdw==,60302,files/2/0/2055126.csv,O+SYNg==,60258,files/2/0/2055126.txt,,הכנסת
2055127,112,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055127,,1993-09-21 00:00:00,1993-09-21 00:00:00,"קביעת מסגרת הדיון להודעת הממשלה בנושא: הצהרת העקרונות בדבר הסדרי ביניים של ממשל עצמי וחילופי האגרות עם אש""ף; שחרור הצעת חוק להארכת תוקף תקנות שעת חירום (אבטחת מוסדות חינוך), התשנ""ג-1993. מחובת הנחה על שולחן הכנסת",2018-02-19 15:41:54,vBYJTg==,files/23/4/1/419340.DOC,130560,XNKnJw==,52790,files/2/0/2055127.csv,xuNrmg==,52705,files/2/0/2055127.txt,,הכנסת
2055128,113,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055128,,1993-09-26 00:00:00,1993-09-26 00:00:00,"דיון בבקשת היועץ המשפטי לממשלה לנטילת החסינות מחה""כ אריה דרעי; שונות",2018-02-19 15:41:54,ZBAIOA==,files/23/4/1/419341.DOC,284672,iobSsQ==,130721,files/2/0/2055128.csv,3oDWaQ==,130574,files/2/0/2055128.txt,,הכנסת
2055129,114,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055129,,1993-10-11 00:00:00,1993-10-11 00:00:00,דיון והצבעות בהשגות חברי-הכנסת לתיקון סעיף 62 לתקנון הכנסת שעניינו הצבעה גלויה במליאת הכנסת בבקשה להסרת חסינות מחבר הכנסת; קביעת מסגרת דיון בהודעת הממשלה,2018-02-19 15:41:54,,,0,,0,,,0,,,הכנסת
2055130,115,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055130,,1993-10-12 00:00:00,1993-10-12 00:00:00,"הצעת חה""כ בן-אלישר לתיקון סעיף 102 לתקנון -בדבר העיון בפרוטוקולים של ועדת החוץ והבטחון; הצעת חה""כ ד' מגן לתיקון סעיפים 78 ו-79 לתקנון - בדבר סתירה שבין סמכויות ועדת הכנסת לסמכויות יו""ר הכנסת, לפי סעיפים אלה; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסה""י; שונות",2018-02-19 15:41:54,khKJoA==,files/23/4/1/419343.DOC,144896,JT85VA==,59467,files/2/0/2055130.csv,yYZlVQ==,59392,files/2/0/2055130.txt,,הכנסת
2055131,116,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055131,,1993-10-18 00:00:00,1993-10-18 00:00:00,"הצעת חוק חסינות חברי הכנסת. זכויותיהם וחובותיהם (תיקון מס' 11) ] התשנ""ג-1993; סדר הדיון בתקציב השנתי לשנת 1994 וחוקים נלווים; שונות",2018-02-19 15:41:54,LfPKNA==,files/23/4/1/419344.DOC,227328,QZAmKQ==,92412,files/2/0/2055131.csv,JG0iQA==,92194,files/2/0/2055131.txt,,הכנסת
2055132,117,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055132,,1993-10-19 00:00:00,1993-10-19 00:00:00,"המלצות הצוות לבדיקת תנאי העסקתם ומעמדם של העוזרים הפרלמנטריים בכנסת; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; שחרור מחובת הנחה - חוק הליכי תכנון ובניה (הוראת שעה), (תיקון מס' 5), התשנ""ד""1993; תיקון לתקנון (סעיף 78 ו-79) (הצעה של חה""כ דוד מגן)",2018-02-19 15:41:54,E3kLZw==,files/23/4/1/419345.DOC,221696,Zqc7WA==,92896,files/2/0/2055132.csv,Wm9ntA==,92714,files/2/0/2055132.txt,,הכנסת
2055133,118,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055133,,1993-10-25 00:00:00,1993-10-25 00:00:00,אישור המלצות הצוות לבדיקת שכר. תנאי העסקתם ומעמד של העוזרים הפרלמנטרים בכנסת; החלטה בדבר מחיאות כפיים במליאת הכנסת בתום נאומו- של מלך ספרד; כנסי הכנסת במושב השלישי של הכנסת השלוש-עשרה; סדרי הדיון בקריאה הראשונה בחוק התקציב ובחוק ההסדרים; קביעת ועדות לדיון בהצעות לסדר היום; קביעת ועדות לדיון בהצעות חוק; קביעת מיכסת הצעות לסדר היום והצעות חוק של חברי הכנסת במושב השלישי; קביעת מכסת הצעות לסדר היום והצעות חוק של חברי הכנסת לסיעותיהם במושב השלישי של הכנסת השלוש-עשרה,2018-02-19 15:41:54,SEastA==,files/23/4/1/419346.DOC,104448,jWxHsQ==,36418,files/2/0/2055133.csv,N5ymzA==,36302,files/2/0/2055133.txt,,הכנסת
2055134,119,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055134,,1993-10-26 00:00:00,1993-10-26 00:00:00,הצעה לסדר של חבר-הכנסת י' לוי בדבר הצעת חוק ההסדרים במשק המדינה; הצעות חוק חסינות חברי הכנסת - אישור הנוסח המשולב של ההצעות לקריאה ראשונה; חדרים לחברי הכנסת בבתי מלון; חלוקת הזמן במליאה בדיון בתקציב,2018-02-19 15:41:54,UtxlcA==,files/23/4/1/419347.DOC,257536,DSj/gg==,110451,files/2/0/2055134.csv,p16nGA==,110356,files/2/0/2055134.txt,,הכנסת
2055135,120,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055135,,1993-10-27 00:00:00,1993-10-27 00:00:00,בקשה לשחרור חוק מחובת הנחה על שולחן הכנסת,2018-02-19 15:41:54,yMDRuA==,files/23/4/1/419348.DOC,25600,QCSI7A==,2680,files/2/0/2055135.csv,nkkS6A==,2653,files/2/0/2055135.txt,,הכנסת
2055136,121,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055136,,1993-11-01 00:00:00,1993-11-01 00:00:00,העברת הצעה לסדר היום מוועדה לוועדה אחרת; הצעות חוק חסינות הכנסת - אישור ארבע הצעות לקריאה ראשונה; קביעת מיכסת הצעות לסדר היום והצעות חוק של חברי הכנסת במושב השלישי; שונות: העברת הצעת חוק מוועדה לוועדה אחרת; שימוש בכספי דף לבוחר לצורך תשלומי חשובונות טלפון מעבר למיכסה,2018-02-19 15:41:54,J9kYRQ==,files/23/4/1/419349.DOC,159744,TVNyFg==,58943,files/2/0/2055136.csv,o7JLRg==,58808,files/2/0/2055136.txt,,הכנסת
2055137,122,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055137,,1993-11-03 00:00:00,1993-11-03 00:00:00,"ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעה לסדר היום",2018-02-19 15:41:54,jwHrkg==,files/23/4/1/419350.DOC,59904,SPawpA==,17769,files/2/0/2055137.csv,/ytD4A==,17665,files/2/0/2055137.txt,,הכנסת
2055138,123,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055138,,1993-11-08 00:00:00,1993-11-08 00:00:00,"בקשת הממשלה לשחרר מחובת הנחה את הצעת חוק חובת המכרזים (תיקון מס' 4), התשנ""ד-1993; היתר מיוחד להבאת חוק המפלגות מטעם מספר סיעות (היו""ר ח' מירום); קביעת ועדה לדיון בחוק ההסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי התקציב), התשנ""ד-1993; קביעת מסגרת דיון להצעות להביע אי אמון לממשלה",2018-02-19 15:41:54,QM35Nw==,files/23/4/1/419351.DOC,130560,1nW4Xg==,50803,files/2/0/2055138.csv,GtT5iQ==,50742,files/2/0/2055138.txt,,הכנסת
2055139,124,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055139,,1993-11-09 00:00:00,1993-11-09 00:00:00,בקשת סיעות הכנסת להתחבר לשידורי הכבלים; הצעות לתיקון סעיף 102 ב (א) (ב) (ד) לתקנון -עיון בפרוטוקולים של ועדות הכנסת; השגות לתיקון סעיף 102ב (ג) לתקנון; ערעורים על החלטת יושב-ראש הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר-היום; קביעת ועדות לדיון בהצעות חוק; קביעת ועדות לדיון בהצעות לסדר-היום; תוספת תשלום עבור שהיית חברי-כנסת בבתי-מלון,2018-02-19 15:41:54,S2hcHA==,files/23/4/1/419352.DOC,154624,O3zX2w==,60957,files/2/0/2055139.csv,VwlHPQ==,60853,files/2/0/2055139.txt,,הכנסת
2055140,125,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055140,,1993-11-15 00:00:00,1993-11-15 00:00:00,הנמקת חבר הכנסת מציע הצעת החוק בקריאה שנייה ושלישית; הנמקת חבר הכנסת המציע תיקון התקנון; הצעת חבר-הכנסת שלמה בניזרי בדבר הקראת השאילתות במליאה על ידי השר אף שחבר הכנסת השואל אינו נוכח באולם; עדכון שכר דירה של חברי כנסת הלנים בירושלים; ערעורה של חברת-הכנסת ענת מאור על החלטה בדבר לוח המושבים של הכנסת; קביעת ועדה לדיון בהצעה לסדר יום; קביעת ועדת לדיון בהצעת חוק,2018-02-19 15:41:54,avTmGA==,files/23/4/1/419353.DOC,168960,TqpQQQ==,68612,files/2/0/2055140.csv,N3K5Ug==,68468,files/2/0/2055140.txt,,הכנסת
2055141,126,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055141,,1993-11-16 00:00:00,1993-11-16 00:00:00,"ישיבה משותפת של ועדת הכנסת וועדת החוקה חוק ומשפט לדיון בהצעות לתיקון סעיף 102ב (א) (ב) לתקנון - עיון בפרוטוקולים של ועדות הכנסת; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; שונות: שחרור הצעות חוק מחובת הנחה",2018-02-19 15:41:54,7dHoHg==,files/23/4/1/419354.DOC,269312,Pvwtuw==,111670,files/2/0/2055141.csv,lXk/WA==,111486,files/2/0/2055141.txt,,הכנסת
2055142,127,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055142,,1993-11-22 00:00:00,1993-11-22 00:00:00,דיון במוסד השאילתה; העברת הצעת חוק מוועדה לוועדה; קביעת מסגרת לדיון בהצעת אי-אמון בממשלה; שונות,2018-02-19 15:41:54,LGgk2A==,files/23/4/1/419355.DOC,174080,xXMFVg==,74366,files/2/0/2055142.csv,VCW3AA==,74249,files/2/0/2055142.txt,,הכנסת
2055143,128,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055143,,1993-11-23 00:00:00,1993-11-23 00:00:00,"דיון בנושא הצעות דחופות לסה""י - קביעת הנושאים לדיון על-ידי הנשיאות; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; תיקון חוק חסינות חברי הכנסת בכל הקשור לחובת נוכחות ח""כים ושרים בכנסת",2018-02-19 15:41:54,SUZszA==,files/23/4/1/419356.DOC,279040,F3Sltw==,120471,files/2/0/2055143.csv,ytGY+A==,120237,files/2/0/2055143.txt,,הכנסת
2055144,129,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055144,,1993-11-29 00:00:00,1993-11-29 00:00:00,"בקשת חה""כ טאלב אלסאנע להגבלת חסינותו של חה""כ רחבעם זאבי; קביעת ועדה שתדון בהצעת חוק פיצויי פיטורין (תיקון- התפטרות לרגל לידה או לצורך גיוס לשירות לאומי), התשנ""ג- 1993; שונות: קביעת ועדה לדיון בהצעות חוק; שונות; קביעת מסגרת לדיון בהצעת אי אמון",2018-02-19 15:41:54,Wddm/g==,files/23/4/1/419357.DOC,248320,2YfZHA==,94141,files/2/0/2055144.csv,GNRcOQ==,93838,files/2/0/2055144.txt,,הכנסת
2055145,130,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055145,,1993-11-29 00:00:00,1993-11-29 00:00:00,התנהגות המשטרה כלפי חבר-הכנסת מיכאל איתן בהפגנה בקריה בתל-אביב,2018-02-19 15:41:54,v2TCvQ==,files/23/4/1/419358.DOC,175104,xPWVhQ==,74723,files/2/0/2055145.csv,cax7vQ==,74679,files/2/0/2055145.txt,,הכנסת
2055146,131,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055146,,1993-11-30 00:00:00,1993-11-30 00:00:00,"הצעת חוק חסינות חברי בכנסת - נוכחות שרים וח""כים בכנסת -הכנה לקריאה ראשונה; ערעורים על החלטת יושב-ראש הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר-היום",2018-02-19 15:41:54,7Kr1YA==,files/23/4/1/419359.DOC,167936,pWyb/A==,66860,files/2/0/2055146.csv,f2JwyQ==,66741,files/2/0/2055146.txt,,הכנסת
2055147,132,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055147,,1993-12-01 00:00:00,1993-12-01 00:00:00,"דיון בבקשת חבר-הכנסת טלב אלסאנע להגבלת חסינותו שלחבר ""הכנסת רחבעם זאבי - והצבעה",2018-02-19 15:41:54,oYvZOA==,files/23/4/1/419360.DOC,228864,otzvSQ==,98886,files/2/0/2055147.csv,3xlIBg==,98513,files/2/0/2055147.txt,,הכנסת
2055148,133,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055148,,1993-12-06 00:00:00,1993-12-06 00:00:00,"המשך הדיון בבקשת חה""כ טאלב אלסאנע להגבלת חסינותו של חה""כ רחבעם זאבי; שונות (נאום נשיא בולגריה במליאת הכנסת)",2018-02-19 15:41:54,6td+xw==,files/23/4/1/419361.DOC,441856,P7URoQ==,195298,files/2/0/2055148.csv,d5QAsg==,194773,files/2/0/2055148.txt,,הכנסת
2055149,134,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055149,,1993-12-07 00:00:00,1993-12-07 00:00:00,המשך הדיון בבקשת חבר-הכנסת טלב אלסאנע להגבלת חסינותו שלחבר-הכנסת רחבעם זאבי; ערעורים על החלטת יושב-ראש הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר-היום,2018-02-19 15:41:54,4RhOOQ==,files/23/4/1/419362.DOC,381952,E8qPbw==,174286,files/2/0/2055149.csv,eTgQMQ==,174006,files/2/0/2055149.txt,,הכנסת
2055150,135,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055150,,1993-12-14 00:00:00,1993-12-14 00:00:00,"הודעה לסדר של חה""כ רחבעם זאבי; העברת הצעת חוק מוועדה לוועדה אחרת; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; שונות; הגדלת מספר חברי הוועדה המשותפת לחוק אזורים חופשיים לייצור בישראל",2018-02-19 15:41:54,1gHA6w==,files/23/4/1/419363.DOC,119296,6nXpzA==,42827,files/2/0/2055150.csv,et+2bg==,42682,files/2/0/2055150.txt,,הכנסת
2055151,136,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055151,,1993-12-21 00:00:00,1993-12-21 00:00:00,קובץ פגום,2018-02-19 15:41:54,WHaZ5A==,files/23/4/1/419364.DOC,84992,ZRPa7Q==,28583,files/2/0/2055151.csv,LQOHZg==,28508,files/2/0/2055151.txt,,הכנסת
2055152,137,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055152,,1993-12-22 00:00:00,1993-12-22 00:00:00,"טענת ""נושא חדש"" בוועדת הכספים בעת הדיון בחוק מימון מפלגות",2018-02-19 15:41:54,f652Jw==,files/23/4/1/419365.DOC,122368,ZDN/sg==,47782,files/2/0/2055152.csv,RM1KpA==,47737,files/2/0/2055152.txt,,הכנסת
2055153,138,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055153,,1993-12-27 00:00:00,1993-12-27 00:00:00,המלצה למליאת הכנסת להעביר הצעת חוק מוועדה לוועדה אחרת; קביעת ועדות לדיון בהצעות לסדר היום; קביעת ועדות לדיון בהצעות חוק; קביעת מסגרת דיון להצעות להביא אי אמון לממשלה,2018-02-19 15:41:54,WAAUZw==,files/23/4/1/419366.DOC,53760,zOU5vA==,13024,files/2/0/2055153.csv,s0QL5g==,12957,files/2/0/2055153.txt,,הכנסת
2055154,139,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055154,,1993-12-27 00:00:00,1993-12-27 00:00:00,"טענת ""נושא חדש"" בוועדת הכספים בעניין קיצבאות יוצאי צבא; שונות",2018-02-19 15:41:54,9UwdIg==,files/23/4/1/419367.DOC,145920,QQepFA==,53989,files/2/0/2055154.csv,GV6zaw==,53855,files/2/0/2055154.txt,,הכנסת
2055155,140,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055155,,1993-12-28 00:00:00,1993-12-28 00:00:00,"פניית יו""ר ועדת הכספים בדבר טענת נושא חדש בעת דיון הוועדה בחוק הסדרים במשק המדינה",2018-02-19 15:41:54,g/ZOQw==,files/23/4/1/419368.DOC,131072,AiX20A==,55572,files/2/0/2055155.csv,Ufj9yw==,55416,files/2/0/2055155.txt,,הכנסת
2055156,141,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055156,,1994-01-03 00:00:00,1994-01-03 00:00:00,"המלצות הוועדה לבדיקת שכר, גמלאות ותנאים נלווים לחברי הכנסת; העברת נושאים והצעות חוק מוועדה לוועדה אחרת",2018-02-19 15:41:54,xsEWsw==,files/23/4/1/419369.DOC,103936,upVIxw==,37593,files/2/0/2055156.csv,9kMqrQ==,37483,files/2/0/2055156.txt,,הכנסת
2055157,142,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055157,,1994-01-04 00:00:00,1994-01-04 00:00:00,"הערה לסדר; הצעת חוק חסינות חברי הכנסת - נוכחות שרים וחכ""ים בכנסת (אישור הנוסח לקריאה ראשונה); הצעת חוק חסינות חברי הכנסת, זכויותיהם וחובותיהם (תיקון -סייג לעיסוק חבר הכנסת), התשנ""ד-1993. (הכנה לקריאה ראשונה); טיוטת הסכם קהיר בין ישראל; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום",2018-02-19 15:41:54,mgFdKQ==,files/23/4/1/419370.DOC,306688,uY79bQ==,129282,files/2/0/2055157.csv,kqKrLw==,129044,files/2/0/2055157.txt,,הכנסת
2055158,143,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055158,,1994-01-10 00:00:00,1994-01-10 00:00:00,קביעת מסגרת דיון בהצעות להביע אי-אימון לממשלה,2018-02-19 15:41:54,OjJ5Lg==,files/23/4/1/419371.DOC,28160,KxQzsw==,2885,files/2/0/2055158.csv,Yqha/g==,2857,files/2/0/2055158.txt,,הכנסת
2055159,144,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055159,,1994-01-11 00:00:00,1994-01-11 00:00:00,"דיון חוזר בהמלצת ועדת רוזן-צבי; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; קביעת ועדות לדיון בנושאים; שונות",2018-02-19 15:41:54,mSitbQ==,files/23/4/1/419372.DOC,195584,RKr0pg==,76621,files/2/0/2055159.csv,pH8gtA==,76440,files/2/0/2055159.txt,,הכנסת
2055160,145,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055160,,1994-01-17 00:00:00,1994-01-17 00:00:00,"העברת הצעות חוק מוועדה לוועדה אחרת; חוק יסוד: הכנסת (תיקון מס' 16), התשנ""ד-1993; קביעת ועדות לדיון בהצעות חוק; קביעת ועדות לדיון בהצעות לסדר-היום",2018-02-19 15:41:54,naJBFQ==,files/23/4/1/419373.DOC,144384,IYagSw==,55957,files/2/0/2055160.csv,7Nq2bg==,55889,files/2/0/2055160.txt,,הכנסת
2055161,146,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055161,,1994-01-18 00:00:00,1994-01-18 00:00:00,"דיווח על תקציב הכנסת לשנת 1994; המלצות ועדת רוזן-צבי בדבר ""מידע לבוחר""; הצעות דחופות לסדר היום; חוק הכנסת (מספר חברים בוועדות), התשנ""ד-1994; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; שונות",2018-02-19 15:41:54,iMXBlQ==,files/23/4/1/419374.DOC,214528,BiDhvw==,86395,files/2/0/2055161.csv,1HHq1w==,86219,files/2/0/2055161.txt,,הכנסת
2055162,147,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055162,,1994-01-24 00:00:00,1994-01-24 00:00:00,קביעת מסגרת לדיון בהצעה להביע אי-אמון לממשלה; שונות; תוצאות ההצבעה וסיכום הדיון על הגולן ומשמעויותיהם העקרוניות והתקנוניות,2018-02-19 15:41:54,M/BqqQ==,files/23/4/1/419375.DOC,265728,NmFoDg==,118336,files/2/0/2055162.csv,FVqG6Q==,118075,files/2/0/2055162.txt,,הכנסת
