CommitteeSessionID,Number,KnessetNum,TypeID,TypeDesc,CommitteeID,Location,SessionUrl,BroadcastUrl,StartDate,FinishDate,Note,LastUpdatedDate,download_crc32c,download_filename,download_filesize,parts_crc32c,parts_filesize,parts_parsed_filename,text_crc32c,text_filesize,text_parsed_filename,topics,committee_name,mks,invitees,legal_advisors,manager,attended_mk_individual_ids
2055156,141,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055156,,1994-01-03 00:00:00,1994-01-03 00:00:00,"המלצות הוועדה לבדיקת שכר, גמלאות ותנאים נלווים לחברי הכנסת; העברת נושאים והצעות חוק מוועדה לוועדה אחרת",2018-02-19 15:41:54,xsEWsw==,files/23/4/1/419369.DOC,103936,upVIxw==,37593,files/2/0/2055156.csv,9kMqrQ==,37483,files/2/0/2055156.txt,,הכנסת,[],"[{""name"": ""י י למברגר - השב הכנסת""}, {""name"": ""ש' כרם - סגנית מזכיר הכנסת""}, {""name"": ""די לב - סגן מזכיר הכנסת""}, {""name"": ""יועץ משפטי; מי בוטון""}]",[],[],[]
2055157,142,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055157,,1994-01-04 00:00:00,1994-01-04 00:00:00,"הערה לסדר; הצעת חוק חסינות חברי הכנסת - נוכחות שרים וחכ""ים בכנסת (אישור הנוסח לקריאה ראשונה); הצעת חוק חסינות חברי הכנסת, זכויותיהם וחובותיהם (תיקון -סייג לעיסוק חבר הכנסת), התשנ""ד-1993. (הכנה לקריאה ראשונה); טיוטת הסכם קהיר בין ישראל; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום",2018-02-19 15:41:54,mgFdKQ==,files/23/4/1/419370.DOC,306688,uY79bQ==,129282,files/2/0/2055157.csv,kqKrLw==,129044,files/2/0/2055157.txt,,הכנסת,"[""אי דיין"", ""פ י בדש"", ""ר' זאבי"", ""עי זיסמן"", ""אי זנדברג"", ""א' יחזקאל"", ""יו כהן"", ""י' לוי"", ""עי מאור"", ""די מגן"", ""די מנע"", ""אי פורז"", ""מ' שטרית"", ""די תיכון"", ""מזכיר הכנסת שי יעקבסון""]","[{""name"": ""סגן מזכיר הכנסת די לב""}, {""name"": ""י י עמיקם - ראש אגף הסברה וקשרי הוץ, הכנסת""}, {""name"": ""די אורנשטיין - משרד המשפטים""}]",[],[],[]
2055158,143,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055158,,1994-01-10 00:00:00,1994-01-10 00:00:00,קביעת מסגרת דיון בהצעות להביע אי-אימון לממשלה,2018-02-19 15:41:54,OjJ5Lg==,files/23/4/1/419371.DOC,28160,KxQzsw==,2885,files/2/0/2055158.csv,Yqha/g==,2857,files/2/0/2055158.txt,,הכנסת,"[""מ\""מ היו\""ר א' פורז"", ""שי בניזרי"", ""א' דיין"", ""ר' זאבי"", ""מזכיר הכנסת שי יעקבסון"", ""מוזמנים;"", ""סגנית מזכיר הכנסת ש' כרם"", ""סגן מזכיר הכנסת ר' לב""]",[],[],[],[]
2055159,144,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055159,,1994-01-11 00:00:00,1994-01-11 00:00:00,"דיון חוזר בהמלצת ועדת רוזן-צבי; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; קביעת ועדות לדיון בנושאים; שונות",2018-02-19 15:41:54,mSitbQ==,files/23/4/1/419372.DOC,195584,RKr0pg==,76621,files/2/0/2055159.csv,pH8gtA==,76440,files/2/0/2055159.txt,,הכנסת,[],[],[],[],[]
2055160,145,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055160,,1994-01-17 00:00:00,1994-01-17 00:00:00,"העברת הצעות חוק מוועדה לוועדה אחרת; חוק יסוד: הכנסת (תיקון מס' 16), התשנ""ד-1993; קביעת ועדות לדיון בהצעות חוק; קביעת ועדות לדיון בהצעות לסדר-היום",2018-02-19 15:41:54,naJBFQ==,files/23/4/1/419373.DOC,144384,IYagSw==,55957,files/2/0/2055160.csv,7Nq2bg==,55889,files/2/0/2055160.txt,,הכנסת,[],[],[],[],[]
2055161,146,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055161,,1994-01-18 00:00:00,1994-01-18 00:00:00,"דיווח על תקציב הכנסת לשנת 1994; המלצות ועדת רוזן-צבי בדבר ""מידע לבוחר""; הצעות דחופות לסדר היום; חוק הכנסת (מספר חברים בוועדות), התשנ""ד-1994; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; שונות",2018-02-19 15:41:54,iMXBlQ==,files/23/4/1/419374.DOC,214528,BiDhvw==,86395,files/2/0/2055161.csv,1HHq1w==,86219,files/2/0/2055161.txt,,הכנסת,[],[],[],[],[]
2055162,147,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055162,,1994-01-24 00:00:00,1994-01-24 00:00:00,קביעת מסגרת לדיון בהצעה להביע אי-אמון לממשלה; שונות; תוצאות ההצבעה וסיכום הדיון על הגולן ומשמעויותיהם העקרוניות והתקנוניות,2018-02-19 15:41:54,M/BqqQ==,files/23/4/1/419375.DOC,265728,NmFoDg==,118336,files/2/0/2055162.csv,FVqG6Q==,118075,files/2/0/2055162.txt,,הכנסת,[],"[{""name"": ""חח\""כ די מנע""}, {""name"": ""חה\""כ עי עלי""}, {""name"": ""חי קורפו - יושב-ראש ועדת הכנסת לשעבר""}, {""name"": ""שי כרס - סגנית מזכיר הכנסת""}, {""name"": ""די לב - סגן מזכיר הכנסת""}, {""name"": ""יועצים משפטיים; אי דמביץ""}, {""name"": ""מי בוטון""}, {""name"": ""קצרנית; אי זכאי""}]",[],[],[]
2055163,148,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055163,,1994-01-25 00:00:00,1994-01-25 00:00:00,"בקשה להנחה חוזרת על שולחן הכנסת של חוק שלא עבר במליאה בקריאה ראשונה האם מעמדו כשל הממשלה או אחר (על פי פניה של יושב-ראש ועדת החוקה חוק ומשפט); ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר היום; שונות",2018-02-19 15:41:54,,,0,,0,,,0,,,הכנסת,,,,,[]
2055164,149,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055164,,1994-01-31 00:00:00,1994-01-31 00:00:00,בקשה להנחה חוזרת על שולחן הכנסת של חוק שלא עבר במליאה בקריאה ראשונה האם מעמדו כשל הממשלה או אחר; החלטה בעניין טעות בהצבעה במליאה; העברת הצעות חוק מוועדה לוועדה אחרת; מעמדם של העוזרים הפרלמנטרים; שונות,2018-02-19 15:41:54,QtrBBg==,files/23/4/1/419377.DOC,282112,Y+p8QQ==,120950,files/2/0/2055164.csv,DPHgfg==,120743,files/2/0/2055164.txt,,הכנסת,"[""היו\""ר ח' מירום"", ""די איציק"", ""שי בניזרי"", ""אי די י ו"", ""צי הנגבי"", ""ר' זאבי"", ""רו כהן"", ""לי לבנת"", ""אי פורז"", ""די צוקר"", ""מי קצב"", ""גי שגיא"", ""מזכיר הכנסת שי יעקבסון""]","[{""name"": ""סגנית מזכיר והכנסת ש' כרם""}, {""name"": ""סגן מזכיר הכנסת די לב""}, {""name"": ""חשב הכנסת י י למברגר""}]",[],[],[]
2055165,150,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055165,,1994-02-01 00:00:00,1994-02-01 00:00:00,הצעת חבר-הכנסת יצחק לוי לתיקון סעיף 117 לתקנון הכנסת בדבר חלוקת הצעת חוק ההסדרים; ערעורים על החלטת יושב-ראש הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר-היום; שונות,2018-02-19 15:41:54,2N1B/Q==,files/23/4/1/419378.DOC,166912,BiS8Jw==,69818,files/2/0/2055165.csv,JQ2U9g==,69723,files/2/0/2055165.txt,,הכנסת,[],[],[],[],[]
2055166,151,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055166,,1994-02-07 00:00:00,1994-02-07 00:00:00,"בקשה להכרה כסיעה עצמאית - של חברי הכנסת גונן שגב, אסתר סלמוביץ ואלכס גולדפרב; שונות",2018-02-19 15:41:54,XZnuCw==,files/23/4/1/419379.DOC,318464,XrI/Lg==,141051,files/2/0/2055166.csv,Llu3Og==,140842,files/2/0/2055166.txt,,הכנסת,[],[],[],[],[]
2055167,152,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055167,,1994-02-08 00:00:00,1994-02-08 00:00:00,בקשות חברי-הכנסת תמר גוז'נסקי ורחבעם זאבי למפתח חדש להגשת הצעות אי-אמון על-פי סעיף 36(א) לתקנון; ערעורים על החלטת יושב-ראש הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר-היום; קביעת ועדה לדיון בחוק רכישות גופים ציבוריים והרשות לשיתוף פעולה תעשייתי של חבר-הכנסת גדעון שגיא; קביעת ועדות לדיון בהצעות חוק; קביעת ועדות לדיון בהצעות לסדר-היום; קביעת מסגרת זמן להנמקה מהמקום של הצעת חוק במליאה,2018-02-19 15:41:54,PQfT4A==,files/23/4/1/419380.DOC,148480,O9nU+w==,58118,files/2/0/2055167.csv,npSsyA==,58012,files/2/0/2055167.txt,,הכנסת,[],[],[],[],[]
2055168,153,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055168,,1994-02-14 00:00:00,1994-02-14 00:00:00,"בקשת הממשלה לשחרור מחובת הנחה של חוק יסוד: חופש העיסוק (תיקון) (נוסח חלופי); החלטת ועדת הכנסת בדבר הצבעה אלקטרונית; החלטת ועדת הכנסת בדבר הצעות חוק מטעם ועדות הכנסת; הקמת צוות ועדה מסדרת לקביעת יצוג צומת, ""יעוד"" ואחרים, בוועדות הכנסת",2018-02-19 15:41:54,JYz+OA==,files/23/4/1/419381.DOC,133632,cyLWpw==,50836,files/2/0/2055168.csv,3/EUrQ==,50713,files/2/0/2055168.txt,,הכנסת,"[""הנייר הזה לא שווה שום דבר, תזרקו אותו, יש לנו הצעת חוק אחרת עלומה. בשבוע הזה"", ""אנחנו נספר לכם מהי הצעת החוק, ונואם שעתיים על הנושא הזה."", ""אני רוצה לאמר לכם שבאולם הכנסת היו גיחוכים וצחקוקים, ולא ראוי שהכנסת"", ""תתייחס לדיון על חוק יסוד בצחקוקים, והשר בעצמו עמד על הבמרז וחייך. זה חיה מעמד"", ""מגוחך, מביש."", ""היועצת המשפטית לכנסת תפקידך להגן עלינו, את היועצת שלנו, אז תגני עלינו ועל"", ""כבודנו האבוד."", ""קריאות -"", ""היו\""ר ח' מירום"", ""אני לא חושב שהיא יודעת מה קרה במליאה."", ""ת' גוז'נסקי"", ""היא היתה במליאה."", ""ד' לחמן-מסר"", ""ההיפך, העובדה היא שהממשלה הגישה נוסח חילופי מיד באותו מעמד."", ""ת' גוז'נסקי"", ""גבירתי, עם כל הכבוד, את היית צריכה דבר ראשון להגיד שהמהלך הזה היה מהלך"", ""שסותר את עקרונות החקיקה בכנסת. את המשפט הזה לא אמרת. זה תפקידך, כי את היועצת"", ""שלנו, את לא יועצת של הממשלה."", ""נציג הממשלה שיגן על הממשלה מכאן ועד להודעה חדשה, זה תפקידו, אבל לא תפקידך,"", ""תסלחי לי."", ""הדבר השני שאני רוצה להדגיש זה שעכשיו מספרים לנו על הדחיפות של חודש מרץ,"", ""מאד יפה. מאז שנחקק חוק היסוד הזה עברו כמעט שנתיים. אני רוצה שמישהו כאן"", ""מהיועצים המשפטיים, או נציג משרד המשפטים, או גבירתי היועצת של הכנסת, יואילו"", ""לאמר לנו כמה חוקים בוטלו או פקע התוקף שלהם, או הוגשו ברוח החוק הזה; זאת אומרת,"", ""כמה הוראות קיימות של חוקים קיימים פורשו זולת הסיפור של הבשר? בבקשה, כמה? אני"", ""מכירה את המקרה של הבשר, זה נכון, ואני לא מדברת על העתיד. נאמר בחוק היסוד"", ""רזיו \""ר חי מירום"", ""אי אור"", ""מי איתן"", ""ר' אלול"", ""שי בניזרי"", ""א' גולדפרב"", ""ת' גוז'נסקי"", ""ר' זאבי"", ""ע' זיסמן"", ""רן כהן"", ""י י כץ"", ""יצחק לוי"", ""אי פורז"", ""מ' פלד"", ""די צוקר"", ""מי קצב"", ""מזכיר הכנסת ש' יעקבסון"", ""מוזמנים;"", ""סגנית מזכיר הכנסת ש' כרם"", ""סגן מזכיר הכנסת לב"", ""ש' גוברמן - משנה ליועץ המשפטי לממשלה, משרד המשפטים""]",[],[],[],"[73, 66]"
2055169,154,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055169,,1994-02-15 00:00:00,1994-02-15 00:00:00,"הצעת חוק חסינות חברי הכנסת, זכויותיהם וחובותיהם (תיקון מס' 16) (היעדרות מישיבות הכנסת) - הסתייגויות חברי הכנסת; ערעורים על החלטת יו""ר הכנסת והסגנים שלא לאשר דחיפות הצעה לסדר היום; קביעת ועדות לדיון בהצעות חוק; קביעת ועדות לדיון בהצעות לסדר היום; תיאום מינויים ואירועים בכנסת עם הסיעות",2018-02-19 15:41:54,bBuxoA==,files/23/4/1/419382.DOC,138752,0KEWzQ==,51401,files/2/0/2055169.csv,KpoC3Q==,51178,files/2/0/2055169.txt,,הכנסת,[],[],[],[],[]
2055170,155,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055170,,1994-02-16 00:00:00,1994-02-16 00:00:00,"בקשה לרביזיה בנושא העברת הצעה לסדר-היום של חברת-הכנסת תמר גו'זינסקי בעניין ""חינוך, טיפול, בריאות ורווחה בגיל הרך""; העברת דיון בהצעות חוק מוועדה לוועדה; הקמת צוות לטיפול בתקנון הכנסת; מילוי מקום יושב-ראש הכנסת לרגל צאתו לשליחות ממלכתית; קביעת ועדה לדיון בהצעת חוק יסוד; חופש העיסוק (תיקון) (נוסח חלופי)",2018-02-19 15:41:54,j0IkIA==,files/23/4/1/419383.DOC,69632,CatO/A==,21576,files/2/0/2055170.csv,RZmfDQ==,21513,files/2/0/2055170.txt,,הכנסת,[],[],[],[],[]
2055171,156,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055171,,1994-02-21 00:00:00,1994-02-21 00:00:00,"הלימה בין ההנמקה לבין ההצבעה ב""הצעה אחרת"" להצעה לסה""י או בהתנגדות להצעת חוק; פניית הממשלה לשחרור מחובת הנחה של הצעת חוק לשכת עורכי-הדין (התמחות) (הוראת שעה) התשנ""ד-1994",2018-02-19 15:41:54,uDBq+w==,files/23/4/1/419384.DOC,78336,UBnkMA==,27565,files/2/0/2055171.csv,N+DraA==,27516,files/2/0/2055171.txt,,הכנסת,"[""א' דיין"", ""ע' זיסמן"", ""ר' כהן"", ""י' לוי"", ""די מנע"", ""מ' קצב"", ""מזכיר הכנסת ש' יעקבסון""]","[{""name"": ""ש' כרם - סגנית מזכיר הכנסת""}, {""name"": ""ר' אולניק - משרד המשפטים""}]",[],[],[]
2055172,157,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055172,,1994-02-22 00:00:00,1994-02-22 00:00:00,החלטה לפי סעיף 147 לתקנון הכנסת בעניין חוק ביטוח בריאות ממלכתי; ערעורים על החלטת יושב-ראש הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר-היום; קביעת ועדות לדיון בהצעות חוק,2018-02-19 15:41:54,fAxtlQ==,files/23/4/1/419385.DOC,281088,vE5x2A==,131375,files/2/0/2055172.csv,65uJgg==,131275,files/2/0/2055172.txt,,הכנסת,"[""ר' אלול"", ""שי בניזרי"", ""ת'  גוז'נסקי"", ""אי דיין"", ""ר' זאבי"", ""עי זיסמן"", ""מי זנדברג"", ""רן כהן"", ""די מנע"", ""אי פורז"", ""מי שטרית"", ""ממלאי-מקום; מי איתן, טי אלסאנע, י' ביבי, י' כץ, לי לבנת,"", ""די מגן, י' מצא, י' עזרן, מי פלד, די שילנסקי"", ""מזכיר הכנסת שי יעקבסון"", ""מוזמנים; מ\""מ יו\""ר הכנסת ס' טריף"", ""שר המשטרה מ' שהל"", ""חה\""כ עי מאור"", ""הה\""כ י י לס"", ""חה\""כ ע' פרץ"", ""חה\""כ א\""ח שאקי"", ""חה\""כ די תיכון"", ""מי מזוז - משנה ליועץ המשפטי לממשלה"", ""דייר כי שלו - משרד המשפטים"", ""תנ\""צ ח' קלר - משרד המשטרה"", ""יועץ משפטי; מי בוטון"", ""מ\""מ המזכירה; אי הודדה"", ""קצרנית; אי זכאי"", ""סדר-היום; 1. ערעורים על ההלטת יו\""ר הכנסת והסגנים שלא לאשר"", ""דחיפות הצעות לסדר-היום."", ""2. החלטה לפי סעיף 147 לתקנון הכנסת בענין חוק ביטוח"", ""בריאות ממלכתי."", ""3. קביעת ועדות לדיון בהצעות חוק."", ""ערעורים על החלטת יושב-ראש הכנסת והסגנים"", ""שלא לאשר דחיפות הצעות לסדר-היום"", ""היו\""ר חי מירום;"", ""אני פותח את הישיבה. כדרכנו ביום שלישי אנחנו מתחילים בערעורים על החלטת"", ""יושב-ראש הכנסת והסגנים שלא לאשר דחיפות הצעות לסדר-היום."", ""ר' זאבי;"", ""האם הישיבה פתוחה?"", ""היו\""ר ח' מירום;"", ""כן."", ""ר' זאבי;"", ""זו לא הסמכות שלך להחליט על כך, זו סמכות של הוועדה. גם בשבוע שעבר קיימת"", ""ישיבה פתורה בלי לשאול את הוועדה.""]",[],[],[],[66]
2055173,158,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055173,,1994-02-23 00:00:00,1994-02-23 00:00:00,"נושא חדש בהצעת חוק קרנות פנסיה (קרנות חדשות) (הוראת שעה), התשנ""ד - 1994",2018-02-19 15:41:54,BrTqVQ==,files/23/4/1/419386.DOC,35328,9Re9zA==,7831,files/2/0/2055173.csv,93y/Lw==,7781,files/2/0/2055173.txt,,הכנסת,[],[],[],[],[]
2055174,159,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055174,,1994-02-28 00:00:00,1994-02-28 00:00:00,קביעת מסגרת דיון להודעת הממשלה בעקבות רצח הפלשתינאים במערת המכפלה,2018-02-19 15:41:54,ZQrPqA==,files/23/4/1/419387.DOC,68096,g/hrBQ==,21893,files/2/0/2055174.csv,faZSIg==,21828,files/2/0/2055174.txt,,הכנסת,"[""ר' אלול"", ""א' דיין"", ""ר' זאבי"", ""עי זיסמן"", ""יי לוי"", ""די מנע"", ""מי קצב"", ""מ' שטרית""]","[{""name"": ""חה\""כ ב' טמקין""}, {""name"": ""ש' וייס - יושב-ראש הכנסת""}, {""name"": ""ש' כרם - סגנית מזכיר הכנסת""}, {""name"": ""ד' לב - סנן מזכיר הכנסת""}, {""name"": ""ש' יצחקי- דוברת הכנסת""}]",[],[],[]
